,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
4,Sema5c_8min,5,control,3,4,20,0.3333333333333333,4.707
5,Sema5c_8min,5,control,3,5,30,0.5,4.729
6,Sema5c_8min,5,control,3,6,40,0.6666666666666666,5.3839999999999995
7,Sema5c_8min,5,control,3,7,50,0.8333333333333334,4.716
8,Sema5c_8min,5,control,3,8,60,1.0,5.04
9,Sema5c_8min,5,control,3,9,70,1.1666666666666667,4.915
10,Sema5c_8min,5,control,3,10,80,1.3333333333333333,4.841
11,Sema5c_8min,5,control,3,11,90,1.5,5.067
12,Sema5c_8min,5,control,3,12,100,1.6666666666666667,4.18
13,Sema5c_8min,5,control,3,13,110,1.8333333333333333,4.314
14,Sema5c_8min,5,control,3,14,120,2.0,4.18
15,Sema5c_8min,5,control,3,15,130,2.1666666666666665,3.863
16,Sema5c_8min,5,control,3,16,140,2.3333333333333335,4.6739999999999995
17,Sema5c_8min,5,control,3,17,150,2.5,4.47
18,Sema5c_8min,5,control,3,18,160,2.6666666666666665,4.61
19,Sema5c_8min,5,control,3,19,170,2.8333333333333335,3.707
20,Sema5c_8min,5,control,3,20,180,3.0,3.634
21,Sema5c_8min,5,control,3,21,190,3.1666666666666665,4.378
22,Sema5c_8min,5,control,3,22,200,3.3333333333333335,4.095
23,Sema5c_8min,5,control,3,23,210,3.5,3.97
24,Sema5c_8min,5,control,3,24,220,3.6666666666666665,4.104
25,Sema5c_8min,5,control,3,25,230,3.8333333333333335,4.662
26,Sema5c_8min,5,control,3,26,240,4.0,4.015
27,Sema5c_8min,5,control,3,27,250,4.166666666666667,4.762
28,Sema5c_8min,5,control,3,28,260,4.333333333333333,4.387
29,Sema5c_8min,5,control,3,29,270,4.5,4.1160000000000005
30,Sema5c_8min,5,control,3,30,280,4.666666666666667,3.826
31,Sema5c_8min,5,control,3,31,290,4.833333333333333,4.329
32,Sema5c_8min,5,control,3,32,300,5.0,3.784
33,Sema5c_8min,5,control,3,33,310,5.166666666666667,4.216
34,Sema5c_8min,5,control,3,34,320,5.333333333333333,3.1919999999999997
35,Sema5c_8min,5,control,3,35,330,5.5,3.2680000000000002
36,Sema5c_8min,5,control,3,36,340,5.666666666666667,3.5060000000000002
37,Sema5c_8min,5,control,3,37,350,5.833333333333333,3.7319999999999998
38,Sema5c_8min,5,control,3,38,360,6.0,3.235
39,Sema5c_8min,5,control,3,39,370,6.166666666666667,3.585
40,Sema5c_8min,5,control,3,40,380,6.333333333333333,3.284
41,Sema5c_8min,5,control,3,41,390,6.5,3.2289999999999996
42,Sema5c_8min,5,control,3,42,400,6.666666666666667,3.3569999999999998
43,Sema5c_8min,5,control,3,43,410,6.833333333333333,3.088
44,Sema5c_8min,5,control,3,44,420,7.0,3.116
45,Sema5c_8min,5,control,3,45,430,7.166666666666667,3.2039999999999997
46,Sema5c_8min,5,control,3,46,440,7.333333333333333,3.14
47,Sema5c_8min,5,control,3,47,450,7.5,3.085
48,Sema5c_8min,5,control,3,48,460,7.666666666666667,2.6430000000000002
49,Sema5c_8min,5,control,3,49,470,7.833333333333333,2.634
0,Sema5c_8min,6,control,1,0,-20,-0.3333333333333333,4.598
1,Sema5c_8min,6,control,1,1,-10,-0.16666666666666666,3.677
2,Sema5c_8min,6,control,1,2,0,0.0,3.88
3,Sema5c_8min,6,control,1,3,10,0.16666666666666666,4.353
4,Sema5c_8min,6,control,1,4,20,0.3333333333333333,3.571
5,Sema5c_8min,6,control,1,5,30,0.5,3.759
6,Sema5c_8min,6,control,1,6,40,0.6666666666666666,3.838
7,Sema5c_8min,6,control,1,7,50,0.8333333333333334,3.218
8,Sema5c_8min,6,control,1,8,60,1.0,3.508
9,Sema5c_8min,6,control,1,9,70,1.1666666666666667,3.6430000000000002
10,Sema5c_8min,6,control,1,10,80,1.3333333333333333,3.387
11,Sema5c_8min,6,control,1,11,90,1.5,3.06
12,Sema5c_8min,6,control,1,12,100,1.6666666666666667,3.7889999999999997
13,Sema5c_8min,6,control,1,13,110,1.8333333333333333,3.925
14,Sema5c_8min,6,control,1,14,120,2.0,3.9810000000000003
15,Sema5c_8min,6,control,1,15,130,2.1666666666666665,3.18
16,Sema5c_8min,6,control,1,16,140,2.3333333333333335,3.0980000000000003
17,Sema5c_8min,6,control,1,17,150,2.5,3.117
18,Sema5c_8min,6,control,1,18,160,2.6666666666666665,3.338
19,Sema5c_8min,6,control,1,19,170,2.8333333333333335,3.263
20,Sema5c_8min,6,control,1,20,180,3.0,3.18
21,Sema5c_8min,6,control,1,21,190,3.1666666666666665,3.673
22,Sema5c_8min,6,control,1,22,200,3.3333333333333335,2.883
23,Sema5c_8min,6,control,1,23,210,3.5,2.65
24,Sema5c_8min,6,control,1,24,220,3.6666666666666665,2.891
25,Sema5c_8min,6,control,1,25,230,3.8333333333333335,3.286
26,Sema5c_8min,6,control,1,26,240,4.0,2.748
27,Sema5c_8min,6,control,1,27,250,4.166666666666667,2.97
28,Sema5c_8min,6,control,1,28,260,4.333333333333333,3.207
29,Sema5c_8min,6,control,1,29,270,4.5,3.38
30,Sema5c_8min,6,control,1,30,280,4.666666666666667,3.293
31,Sema5c_8min,6,control,1,31,290,4.833333333333333,3.2439999999999998
32,Sema5c_8min,6,control,1,32,300,5.0,3.455
33,Sema5c_8min,6,control,1,33,310,5.166666666666667,3.38
34,Sema5c_8min,6,control,1,34,320,5.333333333333333,3.523
35,Sema5c_8min,6,control,1,35,330,5.5,3.7439999999999998
36,Sema5c_8min,6,control,1,36,340,5.666666666666667,3.94
37,Sema5c_8min,6,control,1,37,350,5.833333333333333,3.466
38,Sema5c_8min,6,control,1,38,360,6.0,3.925
39,Sema5c_8min,6,control,1,39,370,6.166666666666667,3.695
40,Sema5c_8min,6,control,1,40,380,6.333333333333333,3.3310000000000004
41,Sema5c_8min,6,control,1,41,390,6.5,3.556
42,Sema5c_8min,6,control,1,42,400,6.666666666666667,3.568
43,Sema5c_8min,6,control,1,43,410,6.833333333333333,3.6919999999999997
44,Sema5c_8min,6,control,1,44,420,7.0,3.97
45,Sema5c_8min,6,control,1,45,430,7.166666666666667,3.617
46,Sema5c_8min,6,control,1,46,440,7.333333333333333,3.4360000000000004
47,Sema5c_8min,6,control,1,47,450,7.5,3.177
48,Sema5c_8min,6,control,1,48,460,7.666666666666667,3.5980000000000003
49,Sema5c_8min,6,control,1,49,470,7.833333333333333,3.7030000000000003
0,Sema5c_8min,6,control,2,0,-20,-0.3333333333333333,5.407
1,Sema5c_8min,6,control,2,1,-10,-0.16666666666666666,5.807
2,Sema5c_8min,6,control,2,2,0,0.0,5.902
3,Sema5c_8min,6,control,2,3,10,0.16666666666666666,5.257000000000001
4,Sema5c_8min,6,control,2,4,20,0.3333333333333333,5.465
5,Sema5c_8min,6,control,2,5,30,0.5,5.563
6,Sema5c_8min,6,control,2,6,40,0.6666666666666666,6.41
7,Sema5c_8min,6,control,2,7,50,0.8333333333333334,5.81
8,Sema5c_8min,6,control,2,8,60,1.0,6.055
9,Sema5c_8min,6,control,2,9,70,1.1666666666666667,5.242000000000001
10,Sema5c_8min,6,control,2,10,80,1.3333333333333333,5.037
11,Sema5c_8min,6,control,2,11,90,1.5,5.207999999999999
12,Sema5c_8min,6,control,2,12,100,1.6666666666666667,4.6610000000000005
13,Sema5c_8min,6,control,2,13,110,1.8333333333333333,5.382000000000001
14,Sema5c_8min,6,control,2,14,120,2.0,5.067
15,Sema5c_8min,6,control,2,15,130,2.1666666666666665,4.532
16,Sema5c_8min,6,control,2,16,140,2.3333333333333335,4.19
17,Sema5c_8min,6,control,2,17,150,2.5,3.81
18,Sema5c_8min,6,control,2,18,160,2.6666666666666665,3.844
19,Sema5c_8min,6,control,2,19,170,2.8333333333333335,4.15
20,Sema5c_8min,6,control,2,20,180,3.0,4.465
21,Sema5c_8min,6,control,2,21,190,3.1666666666666665,3.801
22,Sema5c_8min,6,control,2,22,200,3.3333333333333335,4.513999999999999
23,Sema5c_8min,6,control,2,23,210,3.5,5.196000000000001
24,Sema5c_8min,6,control,2,24,220,3.6666666666666665,4.1160000000000005
25,Sema5c_8min,6,control,2,25,230,3.8333333333333335,3.972
26,Sema5c_8min,6,control,2,26,240,4.0,4.125
27,Sema5c_8min,6,control,2,27,250,4.166666666666667,4.52
28,Sema5c_8min,6,control,2,28,260,4.333333333333333,3.9939999999999998
29,Sema5c_8min,6,control,2,29,270,4.5,4.391
30,Sema5c_8min,6,control,2,30,280,4.666666666666667,4.135
31,Sema5c_8min,6,control,2,31,290,4.833333333333333,3.9760000000000004
32,Sema5c_8min,6,control,2,32,300,5.0,3.841
33,Sema5c_8min,6,control,2,33,310,5.166666666666667,3.722
34,Sema5c_8min,6,control,2,34,320,5.333333333333333,3.8560000000000003
35,Sema5c_8min,6,control,2,35,330,5.5,3.804
36,Sema5c_8min,6,control,2,36,340,5.666666666666667,4.159
37,Sema5c_8min,6,control,2,37,350,5.833333333333333,3.813
38,Sema5c_8min,6,control,2,38,360,6.0,4.532
39,Sema5c_8min,6,control,2,39,370,6.166666666666667,4.309
40,Sema5c_8min,6,control,2,40,380,6.333333333333333,4.297
41,Sema5c_8min,6,control,2,41,390,6.5,3.6239999999999997
42,Sema5c_8min,6,control,2,42,400,6.666666666666667,4.119
43,Sema5c_8min,6,control,2,43,410,6.833333333333333,4.171
44,Sema5c_8min,6,control,2,44,420,7.0,4.138
45,Sema5c_8min,6,control,2,45,430,7.166666666666667,3.997
46,Sema5c_8min,6,control,2,46,440,7.333333333333333,3.9939999999999998
47,Sema5c_8min,6,control,2,47,450,7.5,3.7089999999999996
48,Sema5c_8min,6,control,2,48,460,7.666666666666667,3.2230000000000003
49,Sema5c_8min,6,control,2,49,470,7.833333333333333,3.661
0,Sema5c_8min,6,control,3,0,-20,-0.3333333333333333,5.6979999999999995
1,Sema5c_8min,6,control,3,1,-10,-0.16666666666666666,5.477
2,Sema5c_8min,6,control,3,2,0,0.0,5.537000000000001
3,Sema5c_8min,6,control,3,3,10,0.16666666666666666,5.06
4,Sema5c_8min,6,control,3,4,20,0.3333333333333333,5.175
5,Sema5c_8min,6,control,3,5,30,0.5,5.332999999999999
6,Sema5c_8min,6,control,3,6,40,0.6666666666666666,5.332999999999999
7,Sema5c_8min,6,control,3,7,50,0.8333333333333334,5.216
8,Sema5c_8min,6,control,3,8,60,1.0,4.776
9,Sema5c_8min,6,control,3,9,70,1.1666666666666667,5.394
10,Sema5c_8min,6,control,3,10,80,1.3333333333333333,4.876
11,Sema5c_8min,6,control,3,11,90,1.5,5.687
12,Sema5c_8min,6,control,3,12,100,1.6666666666666667,5.175
13,Sema5c_8min,6,control,3,13,110,1.8333333333333333,4.652
14,Sema5c_8min,6,control,3,14,120,2.0,5.256
15,Sema5c_8min,6,control,3,15,130,2.1666666666666665,4.888
16,Sema5c_8min,6,control,3,16,140,2.3333333333333335,4.434
17,Sema5c_8min,6,control,3,17,150,2.5,4.793
18,Sema5c_8min,6,control,3,18,160,2.6666666666666665,4.345
19,Sema5c_8min,6,control,3,19,170,2.8333333333333335,4.626
20,Sema5c_8min,6,control,3,20,180,3.0,4.244
21,Sema5c_8min,6,control,3,21,190,3.1666666666666665,4.098
22,Sema5c_8min,6,control,3,22,200,3.3333333333333335,4.187
23,Sema5c_8min,6,control,3,23,210,3.5,3.833
24,Sema5c_8min,6,control,3,24,220,3.6666666666666665,3.514
25,Sema5c_8min,6,control,3,25,230,3.8333333333333335,4.144
26,Sema5c_8min,6,control,3,26,240,4.0,3.8480000000000003
27,Sema5c_8min,6,control,3,27,250,4.166666666666667,4.187
28,Sema5c_8min,6,control,3,28,260,4.333333333333333,3.845
29,Sema5c_8min,6,control,3,29,270,4.5,4.055
30,Sema5c_8min,6,control,3,30,280,4.666666666666667,3.862
31,Sema5c_8min,6,control,3,31,290,4.833333333333333,4.391
32,Sema5c_8min,6,control,3,32,300,5.0,4.486000000000001
33,Sema5c_8min,6,control,3,33,310,5.166666666666667,4.086
34,Sema5c_8min,6,control,3,34,320,5.333333333333333,4.098
35,Sema5c_8min,6,control,3,35,330,5.5,4.302
36,Sema5c_8min,6,control,3,36,340,5.666666666666667,4.4110000000000005
37,Sema5c_8min,6,control,3,37,350,5.833333333333333,4.641
38,Sema5c_8min,6,control,3,38,360,6.0,4.055
39,Sema5c_8min,6,control,3,39,370,6.166666666666667,4.144
40,Sema5c_8min,6,control,3,40,380,6.333333333333333,4.503
41,Sema5c_8min,6,control,3,41,390,6.5,4.011
42,Sema5c_8min,6,control,3,42,400,6.666666666666667,4.4430000000000005
43,Sema5c_8min,6,control,3,43,410,6.833333333333333,3.8989999999999996
44,Sema5c_8min,6,control,3,44,420,7.0,3.741
45,Sema5c_8min,6,control,3,45,430,7.166666666666667,3.7439999999999998
46,Sema5c_8min,6,control,3,46,440,7.333333333333333,4.362
47,Sema5c_8min,6,control,3,47,450,7.5,3.718
48,Sema5c_8min,6,control,3,48,460,7.666666666666667,3.885
49,Sema5c_8min,6,control,3,49,470,7.833333333333333,4.296
0,Sema5c_8min,7,control,1,0,-20,-0.3333333333333333,4.6819999999999995
1,Sema5c_8min,7,control,1,1,-10,-0.16666666666666666,4.4030000000000005
2,Sema5c_8min,7,control,1,2,0,0.0,3.9819999999999998
3,Sema5c_8min,7,control,1,3,10,0.16666666666666666,4.595
4,Sema5c_8min,7,control,1,4,20,0.3333333333333333,3.931
5,Sema5c_8min,7,control,1,5,30,0.5,3.736
6,Sema5c_8min,7,control,1,6,40,0.6666666666666666,3.7230000000000003
7,Sema5c_8min,7,control,1,7,50,0.8333333333333334,3.45
8,Sema5c_8min,7,control,1,8,60,1.0,3.0980000000000003
9,Sema5c_8min,7,control,1,9,70,1.1666666666666667,3.23
10,Sema5c_8min,7,control,1,10,80,1.3333333333333333,3.286
11,Sema5c_8min,7,control,1,11,90,1.5,2.989
12,Sema5c_8min,7,control,1,12,100,1.6666666666666667,3.076
13,Sema5c_8min,7,control,1,13,110,1.8333333333333333,3.208
14,Sema5c_8min,7,control,1,14,120,2.0,3.2510000000000003
15,Sema5c_8min,7,control,1,15,130,2.1666666666666665,3.409
16,Sema5c_8min,7,control,1,16,140,2.3333333333333335,3.1319999999999997
17,Sema5c_8min,7,control,1,17,150,2.5,3.6060000000000003
18,Sema5c_8min,7,control,1,18,160,2.6666666666666665,3.092
19,Sema5c_8min,7,control,1,19,170,2.8333333333333335,2.548
20,Sema5c_8min,7,control,1,20,180,3.0,3.1860000000000004
21,Sema5c_8min,7,control,1,21,190,3.1666666666666665,3.11
22,Sema5c_8min,7,control,1,22,200,3.3333333333333335,3.1210000000000004
23,Sema5c_8min,7,control,1,23,210,3.5,3.3489999999999998
24,Sema5c_8min,7,control,1,24,220,3.6666666666666665,3.5260000000000002
25,Sema5c_8min,7,control,1,25,230,3.8333333333333335,3.595
26,Sema5c_8min,7,control,1,26,240,4.0,3.7939999999999996
27,Sema5c_8min,7,control,1,27,250,4.166666666666667,3.875
28,Sema5c_8min,7,control,1,28,260,4.333333333333333,3.6639999999999997
29,Sema5c_8min,7,control,1,29,270,4.5,3.3289999999999997
30,Sema5c_8min,7,control,1,30,280,4.666666666666667,3.642
31,Sema5c_8min,7,control,1,31,290,4.833333333333333,3.248
32,Sema5c_8min,7,control,1,32,300,5.0,3.195
33,Sema5c_8min,7,control,1,33,310,5.166666666666667,2.915
34,Sema5c_8min,7,control,1,34,320,5.333333333333333,3.5010000000000003
35,Sema5c_8min,7,control,1,35,330,5.5,3.557
36,Sema5c_8min,7,control,1,36,340,5.666666666666667,3.242
37,Sema5c_8min,7,control,1,37,350,5.833333333333333,2.8480000000000003
38,Sema5c_8min,7,control,1,38,360,6.0,2.843
39,Sema5c_8min,7,control,1,39,370,6.166666666666667,3.425
40,Sema5c_8min,7,control,1,40,380,6.333333333333333,3.1319999999999997
41,Sema5c_8min,7,control,1,41,390,6.5,3.1519999999999997
42,Sema5c_8min,7,control,1,42,400,6.666666666666667,3.0069999999999997
43,Sema5c_8min,7,control,1,43,410,6.833333333333333,2.7289999999999996
44,Sema5c_8min,7,control,1,44,420,7.0,2.9819999999999998
45,Sema5c_8min,7,control,1,45,430,7.166666666666667,3.1660000000000004
46,Sema5c_8min,7,control,1,46,440,7.333333333333333,2.906
47,Sema5c_8min,7,control,1,47,450,7.5,3.002
48,Sema5c_8min,7,control,1,48,460,7.666666666666667,2.998
49,Sema5c_8min,7,control,1,49,470,7.833333333333333,2.772
0,Sema5c_8min,7,control,2,0,-20,-0.3333333333333333,5.928
1,Sema5c_8min,7,control,2,1,-10,-0.16666666666666666,5.162000000000001
2,Sema5c_8min,7,control,2,2,0,0.0,5.796
3,Sema5c_8min,7,control,2,3,10,0.16666666666666666,6.0
4,Sema5c_8min,7,control,2,4,20,0.3333333333333333,4.916
5,Sema5c_8min,7,control,2,5,30,0.5,4.76
6,Sema5c_8min,7,control,2,6,40,0.6666666666666666,5.234
7,Sema5c_8min,7,control,2,7,50,0.8333333333333334,4.916
8,Sema5c_8min,7,control,2,8,60,1.0,5.192
9,Sema5c_8min,7,control,2,9,70,1.1666666666666667,4.126
10,Sema5c_8min,7,control,2,10,80,1.3333333333333333,4.419
11,Sema5c_8min,7,control,2,11,90,1.5,5.659
12,Sema5c_8min,7,control,2,12,100,1.6666666666666667,5.204
13,Sema5c_8min,7,control,2,13,110,1.8333333333333333,4.997
14,Sema5c_8min,7,control,2,14,120,2.0,5.53
15,Sema5c_8min,7,control,2,15,130,2.1666666666666665,4.704
16,Sema5c_8min,7,control,2,16,140,2.3333333333333335,4.8260000000000005
17,Sema5c_8min,7,control,2,17,150,2.5,5.0569999999999995
18,Sema5c_8min,7,control,2,18,160,2.6666666666666665,4.602
19,Sema5c_8min,7,control,2,19,170,2.8333333333333335,5.689
20,Sema5c_8min,7,control,2,20,180,3.0,5.446000000000001
21,Sema5c_8min,7,control,2,21,190,3.1666666666666665,5.231
22,Sema5c_8min,7,control,2,22,200,3.3333333333333335,5.808
23,Sema5c_8min,7,control,2,23,210,3.5,4.949
24,Sema5c_8min,7,control,2,24,220,3.6666666666666665,4.737
25,Sema5c_8min,7,control,2,25,230,3.8333333333333335,4.647
26,Sema5c_8min,7,control,2,26,240,4.0,4.632
27,Sema5c_8min,7,control,2,27,250,4.166666666666667,4.862
28,Sema5c_8min,7,control,2,28,260,4.333333333333333,4.386
29,Sema5c_8min,7,control,2,29,270,4.5,3.991
30,Sema5c_8min,7,control,2,30,280,4.666666666666667,4.485
31,Sema5c_8min,7,control,2,31,290,4.833333333333333,4.18
32,Sema5c_8min,7,control,2,32,300,5.0,4.374
33,Sema5c_8min,7,control,2,33,310,5.166666666666667,4.311
34,Sema5c_8min,7,control,2,34,320,5.333333333333333,4.075
35,Sema5c_8min,7,control,2,35,330,5.5,4.323
36,Sema5c_8min,7,control,2,36,340,5.666666666666667,4.183
37,Sema5c_8min,7,control,2,37,350,5.833333333333333,4.072
38,Sema5c_8min,7,control,2,38,360,6.0,4.3260000000000005
39,Sema5c_8min,7,control,2,39,370,6.166666666666667,4.766
40,Sema5c_8min,7,control,2,40,380,6.333333333333333,4.177
41,Sema5c_8min,7,control,2,41,390,6.5,4.26
42,Sema5c_8min,7,control,2,42,400,6.666666666666667,3.5989999999999998
43,Sema5c_8min,7,control,2,43,410,6.833333333333333,4.68
44,Sema5c_8min,7,control,2,44,420,7.0,4.473
45,Sema5c_8min,7,control,2,45,430,7.166666666666667,4.365
46,Sema5c_8min,7,control,2,46,440,7.333333333333333,3.8560000000000003
47,Sema5c_8min,7,control,2,47,450,7.5,3.653
48,Sema5c_8min,7,control,2,48,460,7.666666666666667,3.656
49,Sema5c_8min,7,control,2,49,470,7.833333333333333,4.365
0,Sema5c_8min,7,control,3,0,-20,-0.3333333333333333,5.835
1,Sema5c_8min,7,control,3,1,-10,-0.16666666666666666,5.821000000000001
2,Sema5c_8min,7,control,3,2,0,0.0,5.43
3,Sema5c_8min,7,control,3,3,10,0.16666666666666666,6.154
4,Sema5c_8min,7,control,3,4,20,0.3333333333333333,5.3870000000000005
5,Sema5c_8min,7,control,3,5,30,0.5,5.519
6,Sema5c_8min,7,control,3,6,40,0.6666666666666666,5.444
7,Sema5c_8min,7,control,3,7,50,0.8333333333333334,4.564
8,Sema5c_8min,7,control,3,8,60,1.0,4.7780000000000005
9,Sema5c_8min,7,control,3,9,70,1.1666666666666667,4.755
10,Sema5c_8min,7,control,3,10,80,1.3333333333333333,4.624
11,Sema5c_8min,7,control,3,11,90,1.5,4.578
12,Sema5c_8min,7,control,3,12,100,1.6666666666666667,3.98
13,Sema5c_8min,7,control,3,13,110,1.8333333333333333,4.185
14,Sema5c_8min,7,control,3,14,120,2.0,4.707
15,Sema5c_8min,7,control,3,15,130,2.1666666666666665,4.074
16,Sema5c_8min,7,control,3,16,140,2.3333333333333335,3.1510000000000002
17,Sema5c_8min,7,control,3,17,150,2.5,3.3160000000000003
18,Sema5c_8min,7,control,3,18,160,2.6666666666666665,3.333
19,Sema5c_8min,7,control,3,19,170,2.8333333333333335,3.259
20,Sema5c_8min,7,control,3,20,180,3.0,3.425
21,Sema5c_8min,7,control,3,21,190,3.1666666666666665,3.4619999999999997
22,Sema5c_8min,7,control,3,22,200,3.3333333333333335,3.105
23,Sema5c_8min,7,control,3,23,210,3.5,3.4419999999999997
24,Sema5c_8min,7,control,3,24,220,3.6666666666666665,3.068
25,Sema5c_8min,7,control,3,25,230,3.8333333333333335,3.6239999999999997
26,Sema5c_8min,7,control,3,26,240,4.0,3.305
27,Sema5c_8min,7,control,3,27,250,4.166666666666667,3.53
28,Sema5c_8min,7,control,3,28,260,4.333333333333333,3.188
29,Sema5c_8min,7,control,3,29,270,4.5,3.47
30,Sema5c_8min,7,control,3,30,280,4.666666666666667,3.239
31,Sema5c_8min,7,control,3,31,290,4.833333333333333,3.134
32,Sema5c_8min,7,control,3,32,300,5.0,3.054
33,Sema5c_8min,7,control,3,33,310,5.166666666666667,3.077
34,Sema5c_8min,7,control,3,34,320,5.333333333333333,3.333
35,Sema5c_8min,7,control,3,35,330,5.5,3.279
36,Sema5c_8min,7,control,3,36,340,5.666666666666667,3.177
37,Sema5c_8min,7,control,3,37,350,5.833333333333333,3.214
38,Sema5c_8min,7,control,3,38,360,6.0,3.373
39,Sema5c_8min,7,control,3,39,370,6.166666666666667,3.009
40,Sema5c_8min,7,control,3,40,380,6.333333333333333,3.134
41,Sema5c_8min,7,control,3,41,390,6.5,3.333
42,Sema5c_8min,7,control,3,42,400,6.666666666666667,3.63
43,Sema5c_8min,7,control,3,43,410,6.833333333333333,3.655
44,Sema5c_8min,7,control,3,44,420,7.0,3.806
45,Sema5c_8min,7,control,3,45,430,7.166666666666667,3.735
46,Sema5c_8min,7,control,3,46,440,7.333333333333333,3.6639999999999997
47,Sema5c_8min,7,control,3,47,450,7.5,3.6839999999999997
48,Sema5c_8min,7,control,3,48,460,7.666666666666667,3.5810000000000004
49,Sema5c_8min,7,control,3,49,470,7.833333333333333,3.752
0,Sema5c_8min,7,control,4,0,-20,-0.3333333333333333,6.212999999999999
1,Sema5c_8min,7,control,4,1,-10,-0.16666666666666666,6.138999999999999
2,Sema5c_8min,7,control,4,2,0,0.0,5.542999999999999
3,Sema5c_8min,7,control,4,3,10,0.16666666666666666,6.146
4,Sema5c_8min,7,control,4,4,20,0.3333333333333333,6.079
5,Sema5c_8min,7,control,4,5,30,0.5,6.835
6,Sema5c_8min,7,control,4,6,40,0.6666666666666666,6.662999999999999
7,Sema5c_8min,7,control,4,7,50,0.8333333333333334,6.318
8,Sema5c_8min,7,control,4,8,60,1.0,6.562
9,Sema5c_8min,7,control,4,9,70,1.1666666666666667,6.273
10,Sema5c_8min,7,control,4,10,80,1.3333333333333333,6.3260000000000005
11,Sema5c_8min,7,control,4,11,90,1.5,5.5360000000000005
12,Sema5c_8min,7,control,4,12,100,1.6666666666666667,6.978
13,Sema5c_8min,7,control,4,13,110,1.8333333333333333,6.401
14,Sema5c_8min,7,control,4,14,120,2.0,6.928999999999999
15,Sema5c_8min,7,control,4,15,130,2.1666666666666665,7.367000000000001
16,Sema5c_8min,7,control,4,16,140,2.3333333333333335,5.212999999999999
17,Sema5c_8min,7,control,4,17,150,2.5,7.037000000000001
18,Sema5c_8min,7,control,4,18,160,2.6666666666666665,7.045
19,Sema5c_8min,7,control,4,19,170,2.8333333333333335,6.8839999999999995
20,Sema5c_8min,7,control,4,20,180,3.0,7.356
21,Sema5c_8min,7,control,4,21,190,3.1666666666666665,6.532
22,Sema5c_8min,7,control,4,22,200,3.3333333333333335,7.212999999999999
23,Sema5c_8min,7,control,4,23,210,3.5,6.989
24,Sema5c_8min,7,control,4,24,220,3.6666666666666665,7.022
25,Sema5c_8min,7,control,4,25,230,3.8333333333333335,7.36
26,Sema5c_8min,7,control,4,26,240,4.0,7.542999999999999
27,Sema5c_8min,7,control,4,27,250,4.166666666666667,7.045
28,Sema5c_8min,7,control,4,28,260,4.333333333333333,7.06
29,Sema5c_8min,7,control,4,29,270,4.5,7.629
30,Sema5c_8min,7,control,4,30,280,4.666666666666667,7.558
31,Sema5c_8min,7,control,4,31,290,4.833333333333333,7.082000000000001
32,Sema5c_8min,7,control,4,32,300,5.0,7.566
33,Sema5c_8min,7,control,4,33,310,5.166666666666667,6.659
34,Sema5c_8min,7,control,4,34,320,5.333333333333333,7.356
35,Sema5c_8min,7,control,4,35,330,5.5,7.27
36,Sema5c_8min,7,control,4,36,340,5.666666666666667,6.479
37,Sema5c_8min,7,control,4,37,350,5.833333333333333,5.734
38,Sema5c_8min,7,control,4,38,360,6.0,6.2620000000000005
39,Sema5c_8min,7,control,4,39,370,6.166666666666667,5.805
40,Sema5c_8min,7,control,4,40,380,6.333333333333333,5.452999999999999
41,Sema5c_8min,7,control,4,41,390,6.5,5.835
42,Sema5c_8min,7,control,4,42,400,6.666666666666667,6.007000000000001
43,Sema5c_8min,7,control,4,43,410,6.833333333333333,5.936
44,Sema5c_8min,7,control,4,44,420,7.0,6.322
45,Sema5c_8min,7,control,4,45,430,7.166666666666667,5.697
46,Sema5c_8min,7,control,4,46,440,7.333333333333333,5.221
47,Sema5c_8min,7,control,4,47,450,7.5,5.629
48,Sema5c_8min,7,control,4,48,460,7.666666666666667,5.67
49,Sema5c_8min,7,control,4,49,470,7.833333333333333,5.3629999999999995
0,Sema5c_8min,8,control,1,0,-20,-0.3333333333333333,8.829
1,Sema5c_8min,8,control,1,1,-10,-0.16666666666666666,8.109
2,Sema5c_8min,8,control,1,2,0,0.0,7.607
3,Sema5c_8min,8,control,1,3,10,0.16666666666666666,7.768
4,Sema5c_8min,8,control,1,4,20,0.3333333333333333,9.474
5,Sema5c_8min,8,control,1,5,30,0.5,10.142000000000001
6,Sema5c_8min,8,control,1,6,40,0.6666666666666666,8.464
7,Sema5c_8min,8,control,1,7,50,0.8333333333333334,9.302999999999999
8,Sema5c_8min,8,control,1,8,60,1.0,9.777000000000001
9,Sema5c_8min,8,control,1,9,70,1.1666666666666667,8.937999999999999
10,Sema5c_8min,8,control,1,10,80,1.3333333333333333,7.152
11,Sema5c_8min,8,control,1,11,90,1.5,8.251
12,Sema5c_8min,8,control,1,12,100,1.6666666666666667,8.412
13,Sema5c_8min,8,control,1,13,110,1.8333333333333333,7.687
14,Sema5c_8min,8,control,1,14,120,2.0,7.749
15,Sema5c_8min,8,control,1,15,130,2.1666666666666665,7.744
16,Sema5c_8min,8,control,1,16,140,2.3333333333333335,7.8389999999999995
17,Sema5c_8min,8,control,1,17,150,2.5,6.896
18,Sema5c_8min,8,control,1,18,160,2.6666666666666665,7.4639999999999995
19,Sema5c_8min,8,control,1,19,170,2.8333333333333335,7.555
20,Sema5c_8min,8,control,1,20,180,3.0,7.062
