,condition,t_step,t_sec,t_min,mean_bleached,mean_control,mean_corr,mean_rescaled,std_rescaled
13,Sema5c_fat2N1032_8min,13,110,1.8333333333333333,2.1934594594594596,2.6432432432432433,0.8298364008179959,0.6189089148174488,0.17498112518779624
14,Sema5c_fat2N1032_8min,14,120,2.0,2.199675675675676,2.5937567567567563,0.8480655211578741,0.6499319524487857,0.20455549589551136
15,Sema5c_fat2N1032_8min,15,130,2.1666666666666665,2.221027027027027,2.6285405405405395,0.8449658632886407,0.6446568321506801,0.20959670946408854
16,Sema5c_fat2N1032_8min,16,140,2.3333333333333335,2.284972972972973,2.627,0.8698031872755894,0.6869259719853213,0.2170003223150467
17,Sema5c_fat2N1032_8min,17,150,2.5,2.2565945945945938,2.62745945945946,0.8588503949967079,0.6682860770973257,0.2071984513445316
18,Sema5c_fat2N1032_8min,18,160,2.6666666666666665,2.189297297297297,2.5247837837837848,0.8671226864489328,0.6823641897124664,0.17778961025399084
19,Sema5c_fat2N1032_8min,19,170,2.8333333333333335,2.228486486486487,2.5886486486486486,0.860868657339737,0.6717208357390101,0.2013407246446626
20,Sema5c_fat2N1032_8min,20,180,3.0,2.197054054054054,2.6630540540540535,0.8250129398272662,0.6107001582214795,0.17724530838661837
21,Sema5c_fat2N1032_8min,21,190,3.1666666666666665,2.2901621621621624,2.6177567567567563,0.874856747576324,0.6955263206833853,0.2428799873852131
22,Sema5c_fat2N1032_8min,22,200,3.3333333333333335,2.25781081081081,2.6215405405405403,0.8612534408280667,0.6723756754907809,0.18734479031883836
23,Sema5c_fat2N1032_8min,23,210,3.5,2.231513513513513,2.670675675675676,0.8355614026210593,0.6286519492077244,0.19181361239403924
24,Sema5c_fat2N1032_8min,24,220,3.6666666666666665,2.241432432432433,2.649486486486486,0.8459874937519768,0.6463954832604686,0.19497829426049418
25,Sema5c_fat2N1032_8min,25,230,3.8333333333333335,2.2646756756756754,2.622216216216216,0.8636494815608831,0.6764533523306101,0.20333859084416112
26,Sema5c_fat2N1032_8min,26,240,4.0,2.3292972972972965,2.6227837837837837,0.8881011510361383,0.7180661700714864,0.19014199021571965
27,Sema5c_fat2N1032_8min,27,250,4.166666666666667,2.316297297297297,2.5177837837837838,0.9199746666952918,0.7723097790499068,0.18840153764987402
28,Sema5c_fat2N1032_8min,28,260,4.333333333333333,2.2614594594594593,2.54318918918919,0.8892218750664197,0.7199734625308875,0.16748390722883108
29,Sema5c_fat2N1032_8min,29,270,4.5,2.2933513513513515,2.569648648648649,0.892476624209851,0.7255125232905194,0.18193266660238497
30,Sema5c_fat2N1032_8min,30,280,4.666666666666667,2.2831891891891885,2.5932432432432435,0.8804377279833243,0.7050242537683604,0.2227536011996426
31,Sema5c_fat2N1032_8min,31,290,4.833333333333333,2.2549189189189196,2.5222702702702695,0.8940036860828945,0.7281113375541552,0.18758221167925185
32,Sema5c_fat2N1032_8min,32,300,5.0,2.226216216216216,2.5452162162162164,0.874666836566744,0.6952031226196852,0.2070016700989988
33,Sema5c_fat2N1032_8min,33,310,5.166666666666667,2.2482162162162163,2.5208108108108105,0.8918623351559989,0.7244671018944864,0.20330883600653915
34,Sema5c_fat2N1032_8min,34,320,5.333333333333333,2.261216216216216,2.5512162162162166,0.8863287250384023,0.7150497854406693,0.21567164511646536
35,Sema5c_fat2N1032_8min,35,330,5.5,2.2033783783783787,2.601675675675675,0.8469073985581022,0.6479610136253785,0.20503822420269038
36,Sema5c_fat2N1032_8min,36,340,5.666666666666667,2.2249729729729735,2.5390270270270268,0.8763092906412334,0.6979983158934472,0.21803879181183475
37,Sema5c_fat2N1032_8min,37,350,5.833333333333333,2.194783783783784,2.5571621621621623,0.8582888548327432,0.6673304258473817,0.18491423339451019
38,Sema5c_fat2N1032_8min,38,360,6.0,2.1940810810810816,2.527216216216216,0.8681809917974057,0.684165255591619,0.23972298198221995
39,Sema5c_fat2N1032_8min,39,370,6.166666666666667,2.219,2.5666486486486484,0.8645515237032201,0.6779884833081348,0.20522263976176547
40,Sema5c_fat2N1032_8min,40,380,6.333333333333333,2.2935675675675675,2.495864864864865,0.9189470150627523,0.7705608808763381,0.20335663279374597
41,Sema5c_fat2N1032_8min,41,390,6.5,2.2782972972972972,2.524891891891892,0.9023345928645593,0.7422892040541289,0.2055321193512714
42,Sema5c_fat2N1032_8min,42,400,6.666666666666667,2.2719459459459457,2.5522432432432427,0.8901761036925652,0.721597406529603,0.24182154436252448
43,Sema5c_fat2N1032_8min,43,410,6.833333333333333,2.286972972972973,2.5625675675675663,0.8924537256763174,0.725473553660923,0.2656767880714636
44,Sema5c_fat2N1032_8min,44,420,7.0,2.273945945945947,2.6015675675675674,0.8740676099648864,0.6941833350999078,0.2629649570686075
45,Sema5c_fat2N1032_8min,45,430,7.166666666666667,2.261648648648649,2.6035675675675676,0.8686729228086204,0.6850024432336111,0.26508802939107196
46,Sema5c_fat2N1032_8min,46,440,7.333333333333333,2.2644324324324323,2.582810810810811,0.8767318236993008,0.6987173993553207,0.23779475219163537
47,Sema5c_fat2N1032_8min,47,450,7.5,2.2444054054054052,2.547162162162162,0.8811395830017508,0.7062186983845801,0.218985232821053
48,Sema5c_fat2N1032_8min,48,460,7.666666666666667,2.260702702702702,2.592189189189189,0.8721210288705151,0.6908705664409055,0.21939599194402165
49,Sema5c_fat2N1032_8min,49,470,7.833333333333333,2.035722222222222,2.050555555555556,0.9927661880249253,0.8961892676564628,0.22124915463308195
