,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
13,Fat2_30min,10,bleached,2,13,330.0,5.5,5.556
14,Fat2_30min,10,bleached,2,14,360.0,6.0,5.791
15,Fat2_30min,10,bleached,2,15,390.0,6.5,6.31
16,Fat2_30min,10,bleached,2,16,420.0,7.0,6.909
17,Fat2_30min,10,bleached,2,17,450.0,7.5,6.775
18,Fat2_30min,10,bleached,2,18,480.0,8.0,6.257000000000001
19,Fat2_30min,10,bleached,2,19,510.0,8.5,6.23
20,Fat2_30min,10,bleached,2,20,540.0,9.0,6.465
21,Fat2_30min,10,bleached,2,21,570.0,9.5,6.2989999999999995
22,Fat2_30min,10,bleached,2,22,600.0,10.0,6.321000000000001
23,Fat2_30min,10,bleached,2,23,630.0,10.5,4.856
24,Fat2_30min,10,bleached,2,24,660.0,11.0,5.973
25,Fat2_30min,10,bleached,2,25,690.0,11.5,6.582999999999999
26,Fat2_30min,10,bleached,2,26,720.0,12.0,5.84
27,Fat2_30min,10,bleached,2,27,750.0,12.5,6.08
28,Fat2_30min,10,bleached,2,28,780.0,13.0,6.117999999999999
29,Fat2_30min,10,bleached,2,29,810.0,13.5,5.678999999999999
30,Fat2_30min,10,bleached,2,30,840.0,14.0,5.61
31,Fat2_30min,10,bleached,2,31,870.0,14.5,5.406000000000001
32,Fat2_30min,10,bleached,2,32,900.0,15.0,5.722
33,Fat2_30min,10,bleached,2,33,930.0,15.5,4.936
34,Fat2_30min,10,bleached,2,34,960.0,16.0,4.856
35,Fat2_30min,10,bleached,2,35,990.0,16.5,5.048
36,Fat2_30min,10,bleached,2,36,1020.0,17.0,4.005
37,Fat2_30min,10,bleached,2,37,1050.0,17.5,4.508
38,Fat2_30min,10,bleached,2,38,1080.0,18.0,3.9139999999999997
39,Fat2_30min,10,bleached,2,39,1110.0,18.5,3.273
40,Fat2_30min,10,bleached,2,40,1140.0,19.0,3.1660000000000004
41,Fat2_30min,10,bleached,2,41,1170.0,19.5,2.888
42,Fat2_30min,10,bleached,2,42,1200.0,20.0,2.77
43,Fat2_30min,10,bleached,2,43,1230.0,20.5,2.7910000000000004
44,Fat2_30min,10,bleached,2,44,1260.0,21.0,3.2510000000000003
45,Fat2_30min,10,bleached,2,45,1290.0,21.5,3.465
46,Fat2_30min,10,bleached,2,46,1320.0,22.0,2.77
47,Fat2_30min,10,bleached,2,47,1350.0,22.5,2.824
48,Fat2_30min,10,bleached,2,48,1380.0,23.0,2.642
49,Fat2_30min,10,bleached,2,49,1410.0,23.5,2.647
50,Fat2_30min,10,bleached,2,50,1440.0,24.0,2.904
51,Fat2_30min,10,bleached,2,51,1470.0,24.5,2.92
52,Fat2_30min,10,bleached,2,52,1500.0,25.0,2.7060000000000004
53,Fat2_30min,10,bleached,2,53,1530.0,25.5,2.299
54,Fat2_30min,10,bleached,2,54,1560.0,26.0,2.2030000000000003
55,Fat2_30min,10,bleached,2,55,1590.0,26.5,1.8719999999999999
56,Fat2_30min,10,bleached,2,56,1620.0,27.0,2.31
57,Fat2_30min,10,bleached,2,57,1650.0,27.5,1.9680000000000002
58,Fat2_30min,10,bleached,2,58,1680.0,28.0,2.572
59,Fat2_30min,10,bleached,2,59,1710.0,28.5,2.358
60,Fat2_30min,10,bleached,2,60,1740.0,29.0,3.1710000000000003
0,Fat2_30min,1,control,1,0,-60.0,-1.0,8.179
1,Fat2_30min,1,control,1,1,-30.0,-0.5,7.78
2,Fat2_30min,1,control,1,2,0.0,0.0,8.242
3,Fat2_30min,1,control,1,3,30.0,0.5,8.036
4,Fat2_30min,1,control,1,4,60.0,1.0,8.072000000000001
5,Fat2_30min,1,control,1,5,90.0,1.5,7.126
6,Fat2_30min,1,control,1,6,120.0,2.0,6.511
7,Fat2_30min,1,control,1,7,150.0,2.5,5.372000000000001
8,Fat2_30min,1,control,1,8,180.0,3.0,4.637
9,Fat2_30min,1,control,1,9,210.0,3.5,5.404
10,Fat2_30min,1,control,1,10,240.0,4.0,5.843
11,Fat2_30min,1,control,1,11,270.0,4.5,4.771
12,Fat2_30min,1,control,1,12,300.0,5.0,5.3229999999999995
13,Fat2_30min,1,control,1,13,330.0,5.5,5.336
14,Fat2_30min,1,control,1,14,360.0,6.0,4.96
15,Fat2_30min,1,control,1,15,390.0,6.5,3.9419999999999997
16,Fat2_30min,1,control,1,16,420.0,7.0,5.256
17,Fat2_30min,1,control,1,17,450.0,7.5,4.2330000000000005
18,Fat2_30min,1,control,1,18,480.0,8.0,3.534
19,Fat2_30min,1,control,1,19,510.0,8.5,3.7260000000000004
20,Fat2_30min,1,control,1,20,540.0,9.0,3.265
21,Fat2_30min,1,control,1,21,570.0,9.5,3.1260000000000003
22,Fat2_30min,1,control,1,22,600.0,10.0,3.7310000000000003
23,Fat2_30min,1,control,1,23,630.0,10.5,3.7039999999999997
24,Fat2_30min,1,control,1,24,660.0,11.0,3.655
25,Fat2_30min,1,control,1,25,690.0,11.5,4.305
26,Fat2_30min,1,control,1,26,720.0,12.0,4.996
27,Fat2_30min,1,control,1,27,750.0,12.5,4.004
28,Fat2_30min,1,control,1,28,780.0,13.0,3.623
29,Fat2_30min,1,control,1,29,810.0,13.5,3.897
30,Fat2_30min,1,control,1,30,840.0,14.0,3.175
31,Fat2_30min,1,control,1,31,870.0,14.5,3.955
32,Fat2_30min,1,control,1,32,900.0,15.0,3.2960000000000003
33,Fat2_30min,1,control,1,33,930.0,15.5,3.7889999999999997
34,Fat2_30min,1,control,1,34,960.0,16.0,4.466
35,Fat2_30min,1,control,1,35,990.0,16.5,4.269
36,Fat2_30min,1,control,1,36,1020.0,17.0,5.466
37,Fat2_30min,1,control,1,37,1050.0,17.5,3.991
38,Fat2_30min,1,control,1,38,1080.0,18.0,5.695
39,Fat2_30min,1,control,1,39,1110.0,18.5,5.242000000000001
40,Fat2_30min,1,control,1,40,1140.0,19.0,5.1080000000000005
41,Fat2_30min,1,control,1,41,1170.0,19.5,3.807
42,Fat2_30min,1,control,1,42,1200.0,20.0,5.233
43,Fat2_30min,1,control,1,43,1230.0,20.5,5.309
44,Fat2_30min,1,control,1,44,1260.0,21.0,7.2829999999999995
45,Fat2_30min,1,control,1,45,1290.0,21.5,7.072
46,Fat2_30min,1,control,1,46,1320.0,22.0,7.099
47,Fat2_30min,1,control,1,47,1350.0,22.5,6.359
48,Fat2_30min,1,control,1,48,1380.0,23.0,5.659
49,Fat2_30min,1,control,1,49,1410.0,23.5,5.525
50,Fat2_30min,1,control,1,50,1440.0,24.0,4.946000000000001
51,Fat2_30min,1,control,1,51,1470.0,24.5,5.309
52,Fat2_30min,1,control,1,52,1500.0,25.0,5.865
53,Fat2_30min,1,control,1,53,1530.0,25.5,5.4079999999999995
54,Fat2_30min,1,control,1,54,1560.0,26.0,5.466
55,Fat2_30min,1,control,1,55,1590.0,26.5,4.063
56,Fat2_30min,1,control,1,56,1620.0,27.0,4.87
57,Fat2_30min,1,control,1,57,1650.0,27.5,3.865
58,Fat2_30min,1,control,1,58,1680.0,28.0,6.627999999999999
59,Fat2_30min,1,control,1,59,1710.0,28.5,7.135
60,Fat2_30min,1,control,1,60,1740.0,29.0,7.0760000000000005
0,Fat2_30min,1,control,2,0,-60.0,-1.0,6.917000000000001
1,Fat2_30min,1,control,2,1,-30.0,-0.5,6.871
2,Fat2_30min,1,control,2,2,0.0,0.0,5.604
3,Fat2_30min,1,control,2,3,30.0,0.5,5.088
4,Fat2_30min,1,control,2,4,60.0,1.0,6.787999999999999
5,Fat2_30min,1,control,2,5,90.0,1.5,6.497999999999999
6,Fat2_30min,1,control,2,6,120.0,2.0,7.051
7,Fat2_30min,1,control,2,7,150.0,2.5,7.521
8,Fat2_30min,1,control,2,8,180.0,3.0,8.982000000000001
9,Fat2_30min,1,control,2,9,210.0,3.5,8.802
10,Fat2_30min,1,control,2,10,240.0,4.0,8.267000000000001
11,Fat2_30min,1,control,2,11,270.0,4.5,5.535
12,Fat2_30min,1,control,2,12,300.0,5.0,5.484
13,Fat2_30min,1,control,2,13,330.0,5.5,5.041
14,Fat2_30min,1,control,2,14,360.0,6.0,5.401
15,Fat2_30min,1,control,2,15,390.0,6.5,4.604
16,Fat2_30min,1,control,2,16,420.0,7.0,5.507000000000001
17,Fat2_30min,1,control,2,17,450.0,7.5,4.544
18,Fat2_30min,1,control,2,18,480.0,8.0,5.074
19,Fat2_30min,1,control,2,19,510.0,8.5,4.599
20,Fat2_30min,1,control,2,20,540.0,9.0,5.364
21,Fat2_30min,1,control,2,21,570.0,9.5,5.876
22,Fat2_30min,1,control,2,22,600.0,10.0,5.442
23,Fat2_30min,1,control,2,23,630.0,10.5,5.76
24,Fat2_30min,1,control,2,24,660.0,11.0,5.553
25,Fat2_30min,1,control,2,25,690.0,11.5,6.1979999999999995
26,Fat2_30min,1,control,2,26,720.0,12.0,4.475
27,Fat2_30min,1,control,2,27,750.0,12.5,4.276
28,Fat2_30min,1,control,2,28,780.0,13.0,5.419
29,Fat2_30min,1,control,2,29,810.0,13.5,4.668
30,Fat2_30min,1,control,2,30,840.0,14.0,4.313
31,Fat2_30min,1,control,2,31,870.0,14.5,5.4879999999999995
32,Fat2_30min,1,control,2,32,900.0,15.0,4.788
33,Fat2_30min,1,control,2,33,930.0,15.5,4.9910000000000005
34,Fat2_30min,1,control,2,34,960.0,16.0,4.834
35,Fat2_30min,1,control,2,35,990.0,16.5,4.041
36,Fat2_30min,1,control,2,36,1020.0,17.0,4.982
37,Fat2_30min,1,control,2,37,1050.0,17.5,4.696000000000001
38,Fat2_30min,1,control,2,38,1080.0,18.0,4.673
39,Fat2_30min,1,control,2,39,1110.0,18.5,3.8110000000000004
40,Fat2_30min,1,control,2,40,1140.0,19.0,5.074
41,Fat2_30min,1,control,2,41,1170.0,19.5,3.7880000000000003
42,Fat2_30min,1,control,2,42,1200.0,20.0,4.853
43,Fat2_30min,1,control,2,43,1230.0,20.5,5.092
44,Fat2_30min,1,control,2,44,1260.0,21.0,4.982
45,Fat2_30min,1,control,2,45,1290.0,21.5,5.013999999999999
46,Fat2_30min,1,control,2,46,1320.0,22.0,6.018
47,Fat2_30min,1,control,2,47,1350.0,22.5,5.728
48,Fat2_30min,1,control,2,48,1380.0,23.0,5.1610000000000005
49,Fat2_30min,1,control,2,49,1410.0,23.5,5.728
50,Fat2_30min,1,control,2,50,1440.0,24.0,5.949
51,Fat2_30min,1,control,2,51,1470.0,24.5,4.926
52,Fat2_30min,1,control,2,52,1500.0,25.0,5.664
53,Fat2_30min,1,control,2,53,1530.0,25.5,5.226
54,Fat2_30min,1,control,2,54,1560.0,26.0,6.143
55,Fat2_30min,1,control,2,55,1590.0,26.5,6.046
56,Fat2_30min,1,control,2,56,1620.0,27.0,4.65
57,Fat2_30min,1,control,2,57,1650.0,27.5,5.696000000000001
58,Fat2_30min,1,control,2,58,1680.0,28.0,4.207
59,Fat2_30min,1,control,2,59,1710.0,28.5,3.3089999999999997
60,Fat2_30min,1,control,2,60,1740.0,29.0,4.346
0,Fat2_30min,2,control,1,0,-60.0,-1.0,8.863
1,Fat2_30min,2,control,1,1,-30.0,-0.5,8.773
2,Fat2_30min,2,control,1,2,0.0,0.0,8.131
3,Fat2_30min,2,control,1,3,30.0,0.5,8.061
4,Fat2_30min,2,control,1,4,60.0,1.0,7.808
5,Fat2_30min,2,control,1,5,90.0,1.5,8.48
6,Fat2_30min,2,control,1,6,120.0,2.0,7.372000000000001
7,Fat2_30min,2,control,1,7,150.0,2.5,7.125
8,Fat2_30min,2,control,1,8,180.0,3.0,7.044
9,Fat2_30min,2,control,1,9,210.0,3.5,7.305
10,Fat2_30min,2,control,1,10,240.0,4.0,7.669
11,Fat2_30min,2,control,1,11,270.0,4.5,9.099
12,Fat2_30min,2,control,1,12,300.0,5.0,6.907
13,Fat2_30min,2,control,1,13,330.0,5.5,8.169
14,Fat2_30min,2,control,1,14,360.0,6.0,7.577999999999999
15,Fat2_30min,2,control,1,15,390.0,6.5,7.843
16,Fat2_30min,2,control,1,16,420.0,7.0,7.683
17,Fat2_30min,2,control,1,17,450.0,7.5,8.273
18,Fat2_30min,2,control,1,18,480.0,8.0,8.491
19,Fat2_30min,2,control,1,19,510.0,8.5,8.567
20,Fat2_30min,2,control,1,20,540.0,9.0,8.201
21,Fat2_30min,2,control,1,21,570.0,9.5,9.148
22,Fat2_30min,2,control,1,22,600.0,10.0,8.651
23,Fat2_30min,2,control,1,23,630.0,10.5,8.785
24,Fat2_30min,2,control,1,24,660.0,11.0,10.195
25,Fat2_30min,2,control,1,25,690.0,11.5,8.61
26,Fat2_30min,2,control,1,26,720.0,12.0,8.297
27,Fat2_30min,2,control,1,27,750.0,12.5,8.401
28,Fat2_30min,2,control,1,28,780.0,13.0,9.177
29,Fat2_30min,2,control,1,29,810.0,13.5,8.866
30,Fat2_30min,2,control,1,30,840.0,14.0,9.195
31,Fat2_30min,2,control,1,31,870.0,14.5,10.18
32,Fat2_30min,2,control,1,32,900.0,15.0,11.602
33,Fat2_30min,2,control,1,33,930.0,15.5,10.831
34,Fat2_30min,2,control,1,34,960.0,16.0,12.195
35,Fat2_30min,2,control,1,35,990.0,16.5,10.578
36,Fat2_30min,2,control,1,36,1020.0,17.0,10.052
37,Fat2_30min,2,control,1,37,1050.0,17.5,9.86
38,Fat2_30min,2,control,1,38,1080.0,18.0,10.82
39,Fat2_30min,2,control,1,39,1110.0,18.5,9.666
40,Fat2_30min,2,control,1,40,1140.0,19.0,9.134
41,Fat2_30min,2,control,1,41,1170.0,19.5,8.782
42,Fat2_30min,2,control,1,42,1200.0,20.0,9.765
43,Fat2_30min,2,control,1,43,1230.0,20.5,9.517000000000001
44,Fat2_30min,2,control,1,44,1260.0,21.0,10.096
45,Fat2_30min,2,control,1,45,1290.0,21.5,9.669
46,Fat2_30min,2,control,1,46,1320.0,22.0,9.186
47,Fat2_30min,2,control,1,47,1350.0,22.5,8.317
48,Fat2_30min,2,control,1,48,1380.0,23.0,9.177
49,Fat2_30min,2,control,1,49,1410.0,23.5,8.971
50,Fat2_30min,2,control,1,50,1440.0,24.0,9.119
51,Fat2_30min,2,control,1,51,1470.0,24.5,8.198
52,Fat2_30min,2,control,1,52,1500.0,25.0,8.43
53,Fat2_30min,2,control,1,53,1530.0,25.5,7.773
54,Fat2_30min,2,control,1,54,1560.0,26.0,7.273
55,Fat2_30min,2,control,1,55,1590.0,26.5,7.7620000000000005
56,Fat2_30min,2,control,1,56,1620.0,27.0,7.994
57,Fat2_30min,2,control,1,57,1650.0,27.5,8.424
58,Fat2_30min,2,control,1,58,1680.0,28.0,8.433
59,Fat2_30min,2,control,1,59,1710.0,28.5,8.677
60,Fat2_30min,2,control,1,60,1740.0,29.0,10.27
0,Fat2_30min,2,control,2,0,-60.0,-1.0,6.647
1,Fat2_30min,2,control,2,1,-30.0,-0.5,6.468
2,Fat2_30min,2,control,2,2,0.0,0.0,4.914
3,Fat2_30min,2,control,2,3,30.0,0.5,5.983
4,Fat2_30min,2,control,2,4,60.0,1.0,5.775
5,Fat2_30min,2,control,2,5,90.0,1.5,5.933
6,Fat2_30min,2,control,2,6,120.0,2.0,5.5760000000000005
7,Fat2_30min,2,control,2,7,150.0,2.5,5.715
8,Fat2_30min,2,control,2,8,180.0,3.0,5.971
9,Fat2_30min,2,control,2,9,210.0,3.5,5.6
10,Fat2_30min,2,control,2,10,240.0,4.0,5.6739999999999995
11,Fat2_30min,2,control,2,11,270.0,4.5,5.811
12,Fat2_30min,2,control,2,12,300.0,5.0,5.909
13,Fat2_30min,2,control,2,13,330.0,5.5,4.962
14,Fat2_30min,2,control,2,14,360.0,6.0,5.091
15,Fat2_30min,2,control,2,15,390.0,6.5,4.942
16,Fat2_30min,2,control,2,16,420.0,7.0,5.5729999999999995
17,Fat2_30min,2,control,2,17,450.0,7.5,6.034
18,Fat2_30min,2,control,2,18,480.0,8.0,5.631
19,Fat2_30min,2,control,2,19,510.0,8.5,3.983
20,Fat2_30min,2,control,2,20,540.0,9.0,4.249
21,Fat2_30min,2,control,2,21,570.0,9.5,3.6210000000000004
22,Fat2_30min,2,control,2,22,600.0,10.0,4.718999999999999
23,Fat2_30min,2,control,2,23,630.0,10.5,4.707
24,Fat2_30min,2,control,2,24,660.0,11.0,5.06
25,Fat2_30min,2,control,2,25,690.0,11.5,5.376
26,Fat2_30min,2,control,2,26,720.0,12.0,4.89
27,Fat2_30min,2,control,2,27,750.0,12.5,5.225
28,Fat2_30min,2,control,2,28,780.0,13.0,5.254
29,Fat2_30min,2,control,2,29,810.0,13.5,5.353
30,Fat2_30min,2,control,2,30,840.0,14.0,5.983
31,Fat2_30min,2,control,2,31,870.0,14.5,5.415
32,Fat2_30min,2,control,2,32,900.0,15.0,6.659
33,Fat2_30min,2,control,2,33,930.0,15.5,6.324
34,Fat2_30min,2,control,2,34,960.0,16.0,6.436
35,Fat2_30min,2,control,2,35,990.0,16.5,8.125
36,Fat2_30min,2,control,2,36,1020.0,17.0,5.345
37,Fat2_30min,2,control,2,37,1050.0,17.5,7.4270000000000005
38,Fat2_30min,2,control,2,38,1080.0,18.0,7.5920000000000005
39,Fat2_30min,2,control,2,39,1110.0,18.5,7.847
40,Fat2_30min,2,control,2,40,1140.0,19.0,7.084
41,Fat2_30min,2,control,2,41,1170.0,19.5,6.983
42,Fat2_30min,2,control,2,42,1200.0,20.0,7.782
43,Fat2_30min,2,control,2,43,1230.0,20.5,6.6160000000000005
44,Fat2_30min,2,control,2,44,1260.0,21.0,7.99
45,Fat2_30min,2,control,2,45,1290.0,21.5,6.305
46,Fat2_30min,2,control,2,46,1320.0,22.0,6.676
47,Fat2_30min,2,control,2,47,1350.0,22.5,6.324
48,Fat2_30min,2,control,2,48,1380.0,23.0,6.722
49,Fat2_30min,2,control,2,49,1410.0,23.5,7.746
50,Fat2_30min,2,control,2,50,1440.0,24.0,6.4
51,Fat2_30min,2,control,2,51,1470.0,24.5,7.48
52,Fat2_30min,2,control,2,52,1500.0,25.0,7.034
53,Fat2_30min,2,control,2,53,1530.0,25.5,6.997999999999999
54,Fat2_30min,2,control,2,54,1560.0,26.0,7.086
55,Fat2_30min,2,control,2,55,1590.0,26.5,7.127000000000001
56,Fat2_30min,2,control,2,56,1620.0,27.0,4.981
57,Fat2_30min,2,control,2,57,1650.0,27.5,6.779
58,Fat2_30min,2,control,2,58,1680.0,28.0,8.201
59,Fat2_30min,2,control,2,59,1710.0,28.5,5.1080000000000005
60,Fat2_30min,2,control,2,60,1740.0,29.0,5.2010000000000005
0,Fat2_30min,2,control,3,0,-60.0,-1.0,7.757999999999999
1,Fat2_30min,2,control,3,1,-30.0,-0.5,7.567
2,Fat2_30min,2,control,3,2,0.0,0.0,7.022
3,Fat2_30min,2,control,3,3,30.0,0.5,6.7829999999999995
4,Fat2_30min,2,control,3,4,60.0,1.0,6.617999999999999
5,Fat2_30min,2,control,3,5,90.0,1.5,6.659
6,Fat2_30min,2,control,3,6,120.0,2.0,5.455
7,Fat2_30min,2,control,3,7,150.0,2.5,6.398
8,Fat2_30min,2,control,3,8,180.0,3.0,6.334
9,Fat2_30min,2,control,3,9,210.0,3.5,5.497000000000001
10,Fat2_30min,2,control,3,10,240.0,4.0,5.175
11,Fat2_30min,2,control,3,11,270.0,4.5,5.2989999999999995
12,Fat2_30min,2,control,3,12,300.0,5.0,6.551
13,Fat2_30min,2,control,3,13,330.0,5.5,6.771
14,Fat2_30min,2,control,3,14,360.0,6.0,6.327999999999999
15,Fat2_30min,2,control,3,15,390.0,6.5,5.331
16,Fat2_30min,2,control,3,16,420.0,7.0,5.847
17,Fat2_30min,2,control,3,17,450.0,7.5,5.42
18,Fat2_30min,2,control,3,18,480.0,8.0,6.582999999999999
19,Fat2_30min,2,control,3,19,510.0,8.5,5.586
20,Fat2_30min,2,control,3,20,540.0,9.0,4.787
21,Fat2_30min,2,control,3,21,570.0,9.5,3.9939999999999998
22,Fat2_30min,2,control,3,22,600.0,10.0,4.968
23,Fat2_30min,2,control,3,23,630.0,10.5,4.385
24,Fat2_30min,2,control,3,24,660.0,11.0,5.385
25,Fat2_30min,2,control,3,25,690.0,11.5,4.242
26,Fat2_30min,2,control,3,26,720.0,12.0,3.9619999999999997
27,Fat2_30min,2,control,3,27,750.0,12.5,5.5
28,Fat2_30min,2,control,3,28,780.0,13.0,6.481
29,Fat2_30min,2,control,3,29,810.0,13.5,5.742000000000001
30,Fat2_30min,2,control,3,30,840.0,14.0,6.162000000000001
31,Fat2_30min,2,control,3,31,870.0,14.5,5.892
32,Fat2_30min,2,control,3,32,900.0,15.0,4.994
33,Fat2_30min,2,control,3,33,930.0,15.5,5.247999999999999
34,Fat2_30min,2,control,3,34,960.0,16.0,4.8180000000000005
35,Fat2_30min,2,control,3,35,990.0,16.5,4.752
36,Fat2_30min,2,control,3,36,1020.0,17.0,5.685
37,Fat2_30min,2,control,3,37,1050.0,17.5,5.78
38,Fat2_30min,2,control,3,38,1080.0,18.0,6.108
39,Fat2_30min,2,control,3,39,1110.0,18.5,5.736000000000001
40,Fat2_30min,2,control,3,40,1140.0,19.0,6.4110000000000005
41,Fat2_30min,2,control,3,41,1170.0,19.5,5.822
42,Fat2_30min,2,control,3,42,1200.0,20.0,5.981
43,Fat2_30min,2,control,3,43,1230.0,20.5,5.895
44,Fat2_30min,2,control,3,44,1260.0,21.0,5.869
45,Fat2_30min,2,control,3,45,1290.0,21.5,4.564
46,Fat2_30min,2,control,3,46,1320.0,22.0,4.901
47,Fat2_30min,2,control,3,47,1350.0,22.5,4.067
48,Fat2_30min,2,control,3,48,1380.0,23.0,4.395
49,Fat2_30min,2,control,3,49,1410.0,23.5,3.825
50,Fat2_30min,2,control,3,50,1440.0,24.0,4.401
51,Fat2_30min,2,control,3,51,1470.0,24.5,4.596
52,Fat2_30min,2,control,3,52,1500.0,25.0,3.7260000000000004
53,Fat2_30min,2,control,3,53,1530.0,25.5,4.102
54,Fat2_30min,2,control,3,54,1560.0,26.0,3.736
55,Fat2_30min,2,control,3,55,1590.0,26.5,4.78
56,Fat2_30min,2,control,3,56,1620.0,27.0,4.0569999999999995
57,Fat2_30min,2,control,3,57,1650.0,27.5,4.43
58,Fat2_30min,2,control,3,58,1680.0,28.0,4.736000000000001
59,Fat2_30min,2,control,3,59,1710.0,28.5,4.395
60,Fat2_30min,2,control,3,60,1740.0,29.0,3.949
0,Fat2_30min,2,control,4,0,-60.0,-1.0,6.58
1,Fat2_30min,2,control,4,1,-30.0,-0.5,7.255
2,Fat2_30min,2,control,4,2,0.0,0.0,7.476
3,Fat2_30min,2,control,4,3,30.0,0.5,7.627999999999999
4,Fat2_30min,2,control,4,4,60.0,1.0,7.723
5,Fat2_30min,2,control,4,5,90.0,1.5,7.6129999999999995
6,Fat2_30min,2,control,4,6,120.0,2.0,8.147
7,Fat2_30min,2,control,4,7,150.0,2.5,7.437
8,Fat2_30min,2,control,4,8,180.0,3.0,7.497999999999999
9,Fat2_30min,2,control,4,9,210.0,3.5,7.526
10,Fat2_30min,2,control,4,10,240.0,4.0,7.398
11,Fat2_30min,2,control,4,11,270.0,4.5,7.115
12,Fat2_30min,2,control,4,12,300.0,5.0,6.394
13,Fat2_30min,2,control,4,13,330.0,5.5,6.8660000000000005
14,Fat2_30min,2,control,4,14,360.0,6.0,5.732
15,Fat2_30min,2,control,4,15,390.0,6.5,5.481
16,Fat2_30min,2,control,4,16,420.0,7.0,5.626
17,Fat2_30min,2,control,4,17,450.0,7.5,5.5
18,Fat2_30min,2,control,4,18,480.0,8.0,6.702999999999999
19,Fat2_30min,2,control,4,19,510.0,8.5,6.21
20,Fat2_30min,2,control,4,20,540.0,9.0,4.887
21,Fat2_30min,2,control,4,21,570.0,9.5,5.367999999999999
22,Fat2_30min,2,control,4,22,600.0,10.0,5.757999999999999
23,Fat2_30min,2,control,4,23,630.0,10.5,5.1080000000000005
24,Fat2_30min,2,control,4,24,660.0,11.0,5.736000000000001
25,Fat2_30min,2,control,4,25,690.0,11.5,5.2010000000000005
26,Fat2_30min,2,control,4,26,720.0,12.0,4.877
27,Fat2_30min,2,control,4,27,750.0,12.5,4.37
28,Fat2_30min,2,control,4,28,780.0,13.0,3.452
29,Fat2_30min,2,control,4,29,810.0,13.5,3.6689999999999996
30,Fat2_30min,2,control,4,30,840.0,14.0,3.924
31,Fat2_30min,2,control,4,31,870.0,14.5,4.048
32,Fat2_30min,2,control,4,32,900.0,15.0,4.695
33,Fat2_30min,2,control,4,33,930.0,15.5,4.455
34,Fat2_30min,2,control,4,34,960.0,16.0,3.742
35,Fat2_30min,2,control,4,35,990.0,16.5,4.487
36,Fat2_30min,2,control,4,36,1020.0,17.0,5.18
37,Fat2_30min,2,control,4,37,1050.0,17.5,4.677
38,Fat2_30min,2,control,4,38,1080.0,18.0,5.225
39,Fat2_30min,2,control,4,39,1110.0,18.5,5.556
40,Fat2_30min,2,control,4,40,1140.0,19.0,5.617000000000001
41,Fat2_30min,2,control,4,41,1170.0,19.5,4.928999999999999
42,Fat2_30min,2,control,4,42,1200.0,20.0,5.394
43,Fat2_30min,2,control,4,43,1230.0,20.5,3.911
44,Fat2_30min,2,control,4,44,1260.0,21.0,4.736000000000001
45,Fat2_30min,2,control,4,45,1290.0,21.5,3.963
46,Fat2_30min,2,control,4,46,1320.0,22.0,4.435
47,Fat2_30min,2,control,4,47,1350.0,22.5,5.152
48,Fat2_30min,2,control,4,48,1380.0,23.0,4.584
49,Fat2_30min,2,control,4,49,1410.0,23.5,5.24
50,Fat2_30min,2,control,4,50,1440.0,24.0,5.617000000000001
51,Fat2_30min,2,control,4,51,1470.0,24.5,6.154
52,Fat2_30min,2,control,4,52,1500.0,25.0,5.773
53,Fat2_30min,2,control,4,53,1530.0,25.5,7.266
54,Fat2_30min,2,control,4,54,1560.0,26.0,6.656000000000001
55,Fat2_30min,2,control,4,55,1590.0,26.5,6.69
56,Fat2_30min,2,control,4,56,1620.0,27.0,6.47
57,Fat2_30min,2,control,4,57,1650.0,27.5,6.978
58,Fat2_30min,2,control,4,58,1680.0,28.0,6.981
59,Fat2_30min,2,control,4,59,1710.0,28.5,5.994
60,Fat2_30min,2,control,4,60,1740.0,29.0,6.522
0,Fat2_30min,3,control,1,0,-60.0,-1.0,7.9479999999999995
1,Fat2_30min,3,control,1,1,-30.0,-0.5,8.514
2,Fat2_30min,3,control,1,2,0.0,0.0,6.975
3,Fat2_30min,3,control,1,3,30.0,0.5,7.86
4,Fat2_30min,3,control,1,4,60.0,1.0,8.312999999999999
5,Fat2_30min,3,control,1,5,90.0,1.5,7.56
6,Fat2_30min,3,control,1,6,120.0,2.0,7.247000000000001
7,Fat2_30min,3,control,1,7,150.0,2.5,8.621
8,Fat2_30min,3,control,1,8,180.0,3.0,8.651
9,Fat2_30min,3,control,1,9,210.0,3.5,8.728
10,Fat2_30min,3,control,1,10,240.0,4.0,8.593
11,Fat2_30min,3,control,1,11,270.0,4.5,9.81
12,Fat2_30min,3,control,1,12,300.0,5.0,9.738999999999999
13,Fat2_30min,3,control,1,13,330.0,5.5,10.099
14,Fat2_30min,3,control,1,14,360.0,6.0,10.47
15,Fat2_30min,3,control,1,15,390.0,6.5,8.525
16,Fat2_30min,3,control,1,16,420.0,7.0,9.027000000000001
17,Fat2_30min,3,control,1,17,450.0,7.5,8.137
18,Fat2_30min,3,control,1,18,480.0,8.0,8.068999999999999
19,Fat2_30min,3,control,1,19,510.0,8.5,8.857000000000001
20,Fat2_30min,3,control,1,20,540.0,9.0,9.055
21,Fat2_30min,3,control,1,21,570.0,9.5,9.335
22,Fat2_30min,3,control,1,22,600.0,10.0,10.909
23,Fat2_30min,3,control,1,23,630.0,10.5,9.238999999999999
24,Fat2_30min,3,control,1,24,660.0,11.0,7.867999999999999
