,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
24,Fat2_30min,7,control,4,24,660.0,11.0,5.14
25,Fat2_30min,7,control,4,25,690.0,11.5,6.26
26,Fat2_30min,7,control,4,26,720.0,12.0,7.14
27,Fat2_30min,7,control,4,27,750.0,12.5,5.75
28,Fat2_30min,7,control,4,28,780.0,13.0,7.35
29,Fat2_30min,7,control,4,29,810.0,13.5,7.22
30,Fat2_30min,7,control,4,30,840.0,14.0,6.75
31,Fat2_30min,7,control,4,31,870.0,14.5,7.01
32,Fat2_30min,7,control,4,32,900.0,15.0,5.67
33,Fat2_30min,7,control,4,33,930.0,15.5,5.47
34,Fat2_30min,7,control,4,34,960.0,16.0,6.19
35,Fat2_30min,7,control,4,35,990.0,16.5,7.42
36,Fat2_30min,7,control,4,36,1020.0,17.0,7.56
37,Fat2_30min,7,control,4,37,1050.0,17.5,6.94
38,Fat2_30min,7,control,4,38,1080.0,18.0,8.48
39,Fat2_30min,7,control,4,39,1110.0,18.5,8.07
40,Fat2_30min,7,control,4,40,1140.0,19.0,8.02
41,Fat2_30min,7,control,4,41,1170.0,19.5,7.43
42,Fat2_30min,7,control,4,42,1200.0,20.0,6.25
43,Fat2_30min,7,control,4,43,1230.0,20.5,5.93
44,Fat2_30min,7,control,4,44,1260.0,21.0,7.17
45,Fat2_30min,7,control,4,45,1290.0,21.5,5.99
46,Fat2_30min,7,control,4,46,1320.0,22.0,5.92
47,Fat2_30min,7,control,4,47,1350.0,22.5,5.28
48,Fat2_30min,7,control,4,48,1380.0,23.0,4.53
49,Fat2_30min,7,control,4,49,1410.0,23.5,4.37
50,Fat2_30min,7,control,4,50,1440.0,24.0,4.32
51,Fat2_30min,7,control,4,51,1470.0,24.5,4.34
52,Fat2_30min,7,control,4,52,1500.0,25.0,4.38
53,Fat2_30min,7,control,4,53,1530.0,25.5,4.29
54,Fat2_30min,7,control,4,54,1560.0,26.0,3.73
55,Fat2_30min,7,control,4,55,1590.0,26.5,3.69
56,Fat2_30min,7,control,4,56,1620.0,27.0,3.4
57,Fat2_30min,7,control,4,57,1650.0,27.5,3.89
58,Fat2_30min,7,control,4,58,1680.0,28.0,3.73
59,Fat2_30min,7,control,4,59,1710.0,28.5,5.07
60,Fat2_30min,7,control,4,60,1740.0,29.0,5.47
0,Fat2_30min,8,control,1,0,-60.0,-1.0,13.88
1,Fat2_30min,8,control,1,1,-30.0,-0.5,14.06
2,Fat2_30min,8,control,1,2,0.0,0.0,14.21
3,Fat2_30min,8,control,1,3,30.0,0.5,12.68
4,Fat2_30min,8,control,1,4,60.0,1.0,13.86
5,Fat2_30min,8,control,1,5,90.0,1.5,12.71
6,Fat2_30min,8,control,1,6,120.0,2.0,10.94
7,Fat2_30min,8,control,1,7,150.0,2.5,10.7
8,Fat2_30min,8,control,1,8,180.0,3.0,10.21
9,Fat2_30min,8,control,1,9,210.0,3.5,10.63
10,Fat2_30min,8,control,1,10,240.0,4.0,10.86
11,Fat2_30min,8,control,1,11,270.0,4.5,11.03
12,Fat2_30min,8,control,1,12,300.0,5.0,11.86
13,Fat2_30min,8,control,1,13,330.0,5.5,12.07
14,Fat2_30min,8,control,1,14,360.0,6.0,10.51
15,Fat2_30min,8,control,1,15,390.0,6.5,10.05
16,Fat2_30min,8,control,1,16,420.0,7.0,10.56
17,Fat2_30min,8,control,1,17,450.0,7.5,8.89
18,Fat2_30min,8,control,1,18,480.0,8.0,9.13
19,Fat2_30min,8,control,1,19,510.0,8.5,9.39
20,Fat2_30min,8,control,1,20,540.0,9.0,8.84
21,Fat2_30min,8,control,1,21,570.0,9.5,7.07
22,Fat2_30min,8,control,1,22,600.0,10.0,7.35
23,Fat2_30min,8,control,1,23,630.0,10.5,7.38
24,Fat2_30min,8,control,1,24,660.0,11.0,7.09
25,Fat2_30min,8,control,1,25,690.0,11.5,6.45
26,Fat2_30min,8,control,1,26,720.0,12.0,6.74
27,Fat2_30min,8,control,1,27,750.0,12.5,7.15
28,Fat2_30min,8,control,1,28,780.0,13.0,7.14
29,Fat2_30min,8,control,1,29,810.0,13.5,7.14
30,Fat2_30min,8,control,1,30,840.0,14.0,6.97
31,Fat2_30min,8,control,1,31,870.0,14.5,7.35
32,Fat2_30min,8,control,1,32,900.0,15.0,7.36
33,Fat2_30min,8,control,1,33,930.0,15.5,6.8
34,Fat2_30min,8,control,1,34,960.0,16.0,7.54
35,Fat2_30min,8,control,1,35,990.0,16.5,7.95
36,Fat2_30min,8,control,1,36,1020.0,17.0,8.01
37,Fat2_30min,8,control,1,37,1050.0,17.5,8.91
38,Fat2_30min,8,control,1,38,1080.0,18.0,9.56
39,Fat2_30min,8,control,1,39,1110.0,18.5,8.39
40,Fat2_30min,8,control,1,40,1140.0,19.0,9.33
41,Fat2_30min,8,control,1,41,1170.0,19.5,8.5
42,Fat2_30min,8,control,1,42,1200.0,20.0,8.66
43,Fat2_30min,8,control,1,43,1230.0,20.5,8.33
44,Fat2_30min,8,control,1,44,1260.0,21.0,8.33
45,Fat2_30min,8,control,1,45,1290.0,21.5,7.74
46,Fat2_30min,8,control,1,46,1320.0,22.0,8.17
47,Fat2_30min,8,control,1,47,1350.0,22.5,7.17
48,Fat2_30min,8,control,1,48,1380.0,23.0,8.51
49,Fat2_30min,8,control,1,49,1410.0,23.5,7.76
50,Fat2_30min,8,control,1,50,1440.0,24.0,6.57
51,Fat2_30min,8,control,1,51,1470.0,24.5,6.94
52,Fat2_30min,8,control,1,52,1500.0,25.0,6.15
53,Fat2_30min,8,control,1,53,1530.0,25.5,6.02
54,Fat2_30min,8,control,1,54,1560.0,26.0,5.54
55,Fat2_30min,8,control,1,55,1590.0,26.5,5.64
56,Fat2_30min,8,control,1,56,1620.0,27.0,7.52
57,Fat2_30min,8,control,1,57,1650.0,27.5,7.51
58,Fat2_30min,8,control,1,58,1680.0,28.0,8.16
59,Fat2_30min,8,control,1,59,1710.0,28.5,8.95
60,Fat2_30min,8,control,1,60,1740.0,29.0,8.83
0,Fat2_30min,8,control,2,0,-60.0,-1.0,17.0
1,Fat2_30min,8,control,2,1,-30.0,-0.5,16.7
2,Fat2_30min,8,control,2,2,0.0,0.0,15.36
3,Fat2_30min,8,control,2,3,30.0,0.5,15.43
4,Fat2_30min,8,control,2,4,60.0,1.0,15.11
5,Fat2_30min,8,control,2,5,90.0,1.5,15.77
6,Fat2_30min,8,control,2,6,120.0,2.0,14.79
7,Fat2_30min,8,control,2,7,150.0,2.5,13.42
8,Fat2_30min,8,control,2,8,180.0,3.0,14.5
9,Fat2_30min,8,control,2,9,210.0,3.5,14.02
10,Fat2_30min,8,control,2,10,240.0,4.0,14.48
11,Fat2_30min,8,control,2,11,270.0,4.5,12.25
12,Fat2_30min,8,control,2,12,300.0,5.0,13.95
13,Fat2_30min,8,control,2,13,330.0,5.5,12.14
14,Fat2_30min,8,control,2,14,360.0,6.0,13.0
15,Fat2_30min,8,control,2,15,390.0,6.5,12.49
16,Fat2_30min,8,control,2,16,420.0,7.0,11.4
17,Fat2_30min,8,control,2,17,450.0,7.5,11.6
18,Fat2_30min,8,control,2,18,480.0,8.0,9.3
19,Fat2_30min,8,control,2,19,510.0,8.5,11.72
20,Fat2_30min,8,control,2,20,540.0,9.0,11.06
21,Fat2_30min,8,control,2,21,570.0,9.5,12.34
22,Fat2_30min,8,control,2,22,600.0,10.0,11.69
23,Fat2_30min,8,control,2,23,630.0,10.5,11.34
24,Fat2_30min,8,control,2,24,660.0,11.0,10.42
25,Fat2_30min,8,control,2,25,690.0,11.5,11.58
26,Fat2_30min,8,control,2,26,720.0,12.0,12.8
27,Fat2_30min,8,control,2,27,750.0,12.5,11.74
28,Fat2_30min,8,control,2,28,780.0,13.0,11.8
29,Fat2_30min,8,control,2,29,810.0,13.5,11.06
30,Fat2_30min,8,control,2,30,840.0,14.0,10.75
31,Fat2_30min,8,control,2,31,870.0,14.5,12.24
32,Fat2_30min,8,control,2,32,900.0,15.0,11.28
33,Fat2_30min,8,control,2,33,930.0,15.5,12.52
34,Fat2_30min,8,control,2,34,960.0,16.0,11.65
35,Fat2_30min,8,control,2,35,990.0,16.5,12.3
36,Fat2_30min,8,control,2,36,1020.0,17.0,10.97
37,Fat2_30min,8,control,2,37,1050.0,17.5,13.43
38,Fat2_30min,8,control,2,38,1080.0,18.0,14.4
39,Fat2_30min,8,control,2,39,1110.0,18.5,11.35
40,Fat2_30min,8,control,2,40,1140.0,19.0,11.48
41,Fat2_30min,8,control,2,41,1170.0,19.5,12.64
42,Fat2_30min,8,control,2,42,1200.0,20.0,12.07
43,Fat2_30min,8,control,2,43,1230.0,20.5,12.84
44,Fat2_30min,8,control,2,44,1260.0,21.0,13.72
45,Fat2_30min,8,control,2,45,1290.0,21.5,11.87
46,Fat2_30min,8,control,2,46,1320.0,22.0,12.33
47,Fat2_30min,8,control,2,47,1350.0,22.5,11.1
48,Fat2_30min,8,control,2,48,1380.0,23.0,11.67
49,Fat2_30min,8,control,2,49,1410.0,23.5,11.56
50,Fat2_30min,8,control,2,50,1440.0,24.0,11.77
51,Fat2_30min,8,control,2,51,1470.0,24.5,10.69
52,Fat2_30min,8,control,2,52,1500.0,25.0,9.35
53,Fat2_30min,8,control,2,53,1530.0,25.5,7.79
54,Fat2_30min,8,control,2,54,1560.0,26.0,9.5
55,Fat2_30min,8,control,2,55,1590.0,26.5,11.37
56,Fat2_30min,8,control,2,56,1620.0,27.0,11.18
57,Fat2_30min,8,control,2,57,1650.0,27.5,9.21
58,Fat2_30min,8,control,2,58,1680.0,28.0,9.98
59,Fat2_30min,8,control,2,59,1710.0,28.5,12.4
60,Fat2_30min,8,control,2,60,1740.0,29.0,12.18
0,Fat2_30min,8,control,3,0,-60.0,-1.0,9.1
1,Fat2_30min,8,control,3,1,-30.0,-0.5,9.31
2,Fat2_30min,8,control,3,2,0.0,0.0,10.92
3,Fat2_30min,8,control,3,3,30.0,0.5,10.79
4,Fat2_30min,8,control,3,4,60.0,1.0,11.51
5,Fat2_30min,8,control,3,5,90.0,1.5,12.48
6,Fat2_30min,8,control,3,6,120.0,2.0,13.1
7,Fat2_30min,8,control,3,7,150.0,2.5,13.09
8,Fat2_30min,8,control,3,8,180.0,3.0,12.46
9,Fat2_30min,8,control,3,9,210.0,3.5,12.74
10,Fat2_30min,8,control,3,10,240.0,4.0,12.8
11,Fat2_30min,8,control,3,11,270.0,4.5,9.67
12,Fat2_30min,8,control,3,12,300.0,5.0,9.19
13,Fat2_30min,8,control,3,13,330.0,5.5,8.6
14,Fat2_30min,8,control,3,14,360.0,6.0,8.52
15,Fat2_30min,8,control,3,15,390.0,6.5,9.35
16,Fat2_30min,8,control,3,16,420.0,7.0,9.22
17,Fat2_30min,8,control,3,17,450.0,7.5,9.67
18,Fat2_30min,8,control,3,18,480.0,8.0,9.4
19,Fat2_30min,8,control,3,19,510.0,8.5,10.85
20,Fat2_30min,8,control,3,20,540.0,9.0,11.26
21,Fat2_30min,8,control,3,21,570.0,9.5,8.88
22,Fat2_30min,8,control,3,22,600.0,10.0,8.9
23,Fat2_30min,8,control,3,23,630.0,10.5,7.71
24,Fat2_30min,8,control,3,24,660.0,11.0,8.45
25,Fat2_30min,8,control,3,25,690.0,11.5,7.87
26,Fat2_30min,8,control,3,26,720.0,12.0,7.07
27,Fat2_30min,8,control,3,27,750.0,12.5,8.4
28,Fat2_30min,8,control,3,28,780.0,13.0,8.25
29,Fat2_30min,8,control,3,29,810.0,13.5,7.23
30,Fat2_30min,8,control,3,30,840.0,14.0,7.86
31,Fat2_30min,8,control,3,31,870.0,14.5,7.03
32,Fat2_30min,8,control,3,32,900.0,15.0,7.6
33,Fat2_30min,8,control,3,33,930.0,15.5,7.66
34,Fat2_30min,8,control,3,34,960.0,16.0,7.71
35,Fat2_30min,8,control,3,35,990.0,16.5,7.39
36,Fat2_30min,8,control,3,36,1020.0,17.0,6.88
37,Fat2_30min,8,control,3,37,1050.0,17.5,7.14
38,Fat2_30min,8,control,3,38,1080.0,18.0,7.02
39,Fat2_30min,8,control,3,39,1110.0,18.5,6.53
40,Fat2_30min,8,control,3,40,1140.0,19.0,6.43
41,Fat2_30min,8,control,3,41,1170.0,19.5,6.47
42,Fat2_30min,8,control,3,42,1200.0,20.0,7.35
43,Fat2_30min,8,control,3,43,1230.0,20.5,7.86
44,Fat2_30min,8,control,3,44,1260.0,21.0,7.28
45,Fat2_30min,8,control,3,45,1290.0,21.5,7.39
46,Fat2_30min,8,control,3,46,1320.0,22.0,6.95
47,Fat2_30min,8,control,3,47,1350.0,22.5,7.61
48,Fat2_30min,8,control,3,48,1380.0,23.0,6.86
49,Fat2_30min,8,control,3,49,1410.0,23.5,6.92
50,Fat2_30min,8,control,3,50,1440.0,24.0,6.84
51,Fat2_30min,8,control,3,51,1470.0,24.5,6.29
52,Fat2_30min,8,control,3,52,1500.0,25.0,6.41
53,Fat2_30min,8,control,3,53,1530.0,25.5,6.63
54,Fat2_30min,8,control,3,54,1560.0,26.0,6.43
55,Fat2_30min,8,control,3,55,1590.0,26.5,6.57
56,Fat2_30min,8,control,3,56,1620.0,27.0,6.08
57,Fat2_30min,8,control,3,57,1650.0,27.5,6.47
58,Fat2_30min,8,control,3,58,1680.0,28.0,6.47
59,Fat2_30min,8,control,3,59,1710.0,28.5,6.49
60,Fat2_30min,8,control,3,60,1740.0,29.0,7.36
0,Fat2_30min,8,control,4,0,-60.0,-1.0,8.02
1,Fat2_30min,8,control,4,1,-30.0,-0.5,11.67
2,Fat2_30min,8,control,4,2,0.0,0.0,10.4
3,Fat2_30min,8,control,4,3,30.0,0.5,8.44
4,Fat2_30min,8,control,4,4,60.0,1.0,8.65
5,Fat2_30min,8,control,4,5,90.0,1.5,10.6
6,Fat2_30min,8,control,4,6,120.0,2.0,11.09
7,Fat2_30min,8,control,4,7,150.0,2.5,10.91
8,Fat2_30min,8,control,4,8,180.0,3.0,11.24
9,Fat2_30min,8,control,4,9,210.0,3.5,10.65
10,Fat2_30min,8,control,4,10,240.0,4.0,11.93
11,Fat2_30min,8,control,4,11,270.0,4.5,10.72
12,Fat2_30min,8,control,4,12,300.0,5.0,12.91
13,Fat2_30min,8,control,4,13,330.0,5.5,13.44
14,Fat2_30min,8,control,4,14,360.0,6.0,13.86
15,Fat2_30min,8,control,4,15,390.0,6.5,14.39
16,Fat2_30min,8,control,4,16,420.0,7.0,14.75
17,Fat2_30min,8,control,4,17,450.0,7.5,15.96
18,Fat2_30min,8,control,4,18,480.0,8.0,14.69
19,Fat2_30min,8,control,4,19,510.0,8.5,14.77
20,Fat2_30min,8,control,4,20,540.0,9.0,14.28
21,Fat2_30min,8,control,4,21,570.0,9.5,13.9
22,Fat2_30min,8,control,4,22,600.0,10.0,13.73
23,Fat2_30min,8,control,4,23,630.0,10.5,13.38
24,Fat2_30min,8,control,4,24,660.0,11.0,12.91
25,Fat2_30min,8,control,4,25,690.0,11.5,12.68
26,Fat2_30min,8,control,4,26,720.0,12.0,12.35
27,Fat2_30min,8,control,4,27,750.0,12.5,11.81
28,Fat2_30min,8,control,4,28,780.0,13.0,11.66
29,Fat2_30min,8,control,4,29,810.0,13.5,10.53
30,Fat2_30min,8,control,4,30,840.0,14.0,8.52
31,Fat2_30min,8,control,4,31,870.0,14.5,8.59
32,Fat2_30min,8,control,4,32,900.0,15.0,8.57
33,Fat2_30min,8,control,4,33,930.0,15.5,8.42
34,Fat2_30min,8,control,4,34,960.0,16.0,8.77
35,Fat2_30min,8,control,4,35,990.0,16.5,8.71
36,Fat2_30min,8,control,4,36,1020.0,17.0,8.37
37,Fat2_30min,8,control,4,37,1050.0,17.5,9.56
38,Fat2_30min,8,control,4,38,1080.0,18.0,11.05
39,Fat2_30min,8,control,4,39,1110.0,18.5,11.31
40,Fat2_30min,8,control,4,40,1140.0,19.0,9.47
41,Fat2_30min,8,control,4,41,1170.0,19.5,8.51
42,Fat2_30min,8,control,4,42,1200.0,20.0,8.47
43,Fat2_30min,8,control,4,43,1230.0,20.5,9.12
44,Fat2_30min,8,control,4,44,1260.0,21.0,6.4
45,Fat2_30min,8,control,4,45,1290.0,21.5,7.8
46,Fat2_30min,8,control,4,46,1320.0,22.0,7.99
47,Fat2_30min,8,control,4,47,1350.0,22.5,6.76
48,Fat2_30min,8,control,4,48,1380.0,23.0,6.54
49,Fat2_30min,8,control,4,49,1410.0,23.5,6.34
50,Fat2_30min,8,control,4,50,1440.0,24.0,5.4
51,Fat2_30min,8,control,4,51,1470.0,24.5,5.29
52,Fat2_30min,8,control,4,52,1500.0,25.0,5.14
53,Fat2_30min,8,control,4,53,1530.0,25.5,5.13
54,Fat2_30min,8,control,4,54,1560.0,26.0,6.07
55,Fat2_30min,8,control,4,55,1590.0,26.5,4.51
56,Fat2_30min,8,control,4,56,1620.0,27.0,4.55
57,Fat2_30min,8,control,4,57,1650.0,27.5,5.49
58,Fat2_30min,8,control,4,58,1680.0,28.0,5.54
59,Fat2_30min,8,control,4,59,1710.0,28.5,6.87
60,Fat2_30min,8,control,4,60,1740.0,29.0,6.47
0,Fat2_30min,9,control,1,0,-60.0,-1.0,6.409
1,Fat2_30min,9,control,1,1,-30.0,-0.5,5.783
2,Fat2_30min,9,control,1,2,0.0,0.0,5.941
3,Fat2_30min,9,control,1,3,30.0,0.5,6.286
4,Fat2_30min,9,control,1,4,60.0,1.0,5.624
5,Fat2_30min,9,control,1,5,90.0,1.5,6.238
6,Fat2_30min,9,control,1,6,120.0,2.0,6.269
7,Fat2_30min,9,control,1,7,150.0,2.5,4.918
8,Fat2_30min,9,control,1,8,180.0,3.0,5.018
9,Fat2_30min,9,control,1,9,210.0,3.5,5.703
10,Fat2_30min,9,control,1,10,240.0,4.0,5.317
11,Fat2_30min,9,control,1,11,270.0,4.5,4.67
12,Fat2_30min,9,control,1,12,300.0,5.0,4.744
13,Fat2_30min,9,control,1,13,330.0,5.5,4.558
14,Fat2_30min,9,control,1,14,360.0,6.0,4.174
15,Fat2_30min,9,control,1,15,390.0,6.5,4.074
16,Fat2_30min,9,control,1,16,420.0,7.0,4.343
17,Fat2_30min,9,control,1,17,450.0,7.5,3.882
18,Fat2_30min,9,control,1,18,480.0,8.0,4.161
19,Fat2_30min,9,control,1,19,510.0,8.5,5.217
20,Fat2_30min,9,control,1,20,540.0,9.0,5.261
21,Fat2_30min,9,control,1,21,570.0,9.5,5.527
22,Fat2_30min,9,control,1,22,600.0,10.0,5.345
23,Fat2_30min,9,control,1,23,630.0,10.5,5.545
24,Fat2_30min,9,control,1,24,660.0,11.0,5.936
25,Fat2_30min,9,control,1,25,690.0,11.5,5.601
26,Fat2_30min,9,control,1,26,720.0,12.0,4.841
27,Fat2_30min,9,control,1,27,750.0,12.5,4.279
28,Fat2_30min,9,control,1,28,780.0,13.0,4.394
29,Fat2_30min,9,control,1,29,810.0,13.5,5.271
30,Fat2_30min,9,control,1,30,840.0,14.0,5.926
31,Fat2_30min,9,control,1,31,870.0,14.5,4.754
32,Fat2_30min,9,control,1,32,900.0,15.0,4.708
33,Fat2_30min,9,control,1,33,930.0,15.5,4.412
34,Fat2_30min,9,control,1,34,960.0,16.0,5.064
35,Fat2_30min,9,control,1,35,990.0,16.5,4.361
36,Fat2_30min,9,control,1,36,1020.0,17.0,5.519
37,Fat2_30min,9,control,1,37,1050.0,17.5,5.514
38,Fat2_30min,9,control,1,38,1080.0,18.0,4.453
39,Fat2_30min,9,control,1,39,1110.0,18.5,5.141
40,Fat2_30min,9,control,1,40,1140.0,19.0,4.327
41,Fat2_30min,9,control,1,41,1170.0,19.5,4.668
42,Fat2_30min,9,control,1,42,1200.0,20.0,4.363
43,Fat2_30min,9,control,1,43,1230.0,20.5,4.309
44,Fat2_30min,9,control,1,44,1260.0,21.0,4.547
45,Fat2_30min,9,control,1,45,1290.0,21.5,4.463
46,Fat2_30min,9,control,1,46,1320.0,22.0,3.76
47,Fat2_30min,9,control,1,47,1350.0,22.5,4.668
48,Fat2_30min,9,control,1,48,1380.0,23.0,4.437
49,Fat2_30min,9,control,1,49,1410.0,23.5,4.642
50,Fat2_30min,9,control,1,50,1440.0,24.0,4.471
51,Fat2_30min,9,control,1,51,1470.0,24.5,4.905
52,Fat2_30min,9,control,1,52,1500.0,25.0,5.348
53,Fat2_30min,9,control,1,53,1530.0,25.5,4.473
54,Fat2_30min,9,control,1,54,1560.0,26.0,3.611
55,Fat2_30min,9,control,1,55,1590.0,26.5,3.289
56,Fat2_30min,9,control,1,56,1620.0,27.0,2.668
57,Fat2_30min,9,control,1,57,1650.0,27.5,3.141
58,Fat2_30min,9,control,1,58,1680.0,28.0,3.752
59,Fat2_30min,9,control,1,59,1710.0,28.5,3.031
60,Fat2_30min,9,control,1,60,1740.0,29.0,3.184
0,Fat2_30min,9,control,2,0,-60.0,-1.0,8.054
1,Fat2_30min,9,control,2,1,-30.0,-0.5,7.043
2,Fat2_30min,9,control,2,2,0.0,0.0,7.516
3,Fat2_30min,9,control,2,3,30.0,0.5,8.016
4,Fat2_30min,9,control,2,4,60.0,1.0,7.373
5,Fat2_30min,9,control,2,5,90.0,1.5,7.742
6,Fat2_30min,9,control,2,6,120.0,2.0,6.846
7,Fat2_30min,9,control,2,7,150.0,2.5,7.717
8,Fat2_30min,9,control,2,8,180.0,3.0,8.034
9,Fat2_30min,9,control,2,9,210.0,3.5,7.824
10,Fat2_30min,9,control,2,10,240.0,4.0,7.928
11,Fat2_30min,9,control,2,11,270.0,4.5,7.955
12,Fat2_30min,9,control,2,12,300.0,5.0,7.529
13,Fat2_30min,9,control,2,13,330.0,5.5,7.566
14,Fat2_30min,9,control,2,14,360.0,6.0,7.027
15,Fat2_30min,9,control,2,15,390.0,6.5,7.249
16,Fat2_30min,9,control,2,16,420.0,7.0,7.328
17,Fat2_30min,9,control,2,17,450.0,7.5,6.774
18,Fat2_30min,9,control,2,18,480.0,8.0,6.785
19,Fat2_30min,9,control,2,19,510.0,8.5,6.337
20,Fat2_30min,9,control,2,20,540.0,9.0,6.975
21,Fat2_30min,9,control,2,21,570.0,9.5,6.729
22,Fat2_30min,9,control,2,22,600.0,10.0,6.084
23,Fat2_30min,9,control,2,23,630.0,10.5,6.355
24,Fat2_30min,9,control,2,24,660.0,11.0,6.278
25,Fat2_30min,9,control,2,25,690.0,11.5,6.163
26,Fat2_30min,9,control,2,26,720.0,12.0,6.889
27,Fat2_30min,9,control,2,27,750.0,12.5,6.457
28,Fat2_30min,9,control,2,28,780.0,13.0,7.12
29,Fat2_30min,9,control,2,29,810.0,13.5,6.577
30,Fat2_30min,9,control,2,30,840.0,14.0,6.335
31,Fat2_30min,9,control,2,31,870.0,14.5,6.527
32,Fat2_30min,9,control,2,32,900.0,15.0,6.799
33,Fat2_30min,9,control,2,33,930.0,15.5,7.147
34,Fat2_30min,9,control,2,34,960.0,16.0,4.833
35,Fat2_30min,9,control,2,35,990.0,16.5,4.919
36,Fat2_30min,9,control,2,36,1020.0,17.0,4.939
37,Fat2_30min,9,control,2,37,1050.0,17.5,4.665
38,Fat2_30min,9,control,2,38,1080.0,18.0,5.061
39,Fat2_30min,9,control,2,39,1110.0,18.5,5.998
40,Fat2_30min,9,control,2,40,1140.0,19.0,6.552
41,Fat2_30min,9,control,2,41,1170.0,19.5,6.045
42,Fat2_30min,9,control,2,42,1200.0,20.0,6.627
43,Fat2_30min,9,control,2,43,1230.0,20.5,7.174
44,Fat2_30min,9,control,2,44,1260.0,21.0,5.91
45,Fat2_30min,9,control,2,45,1290.0,21.5,6.305
46,Fat2_30min,9,control,2,46,1320.0,22.0,6.054
47,Fat2_30min,9,control,2,47,1350.0,22.5,6.172
48,Fat2_30min,9,control,2,48,1380.0,23.0,6.421
49,Fat2_30min,9,control,2,49,1410.0,23.5,6.348
50,Fat2_30min,9,control,2,50,1440.0,24.0,6.05
51,Fat2_30min,9,control,2,51,1470.0,24.5,6.803
52,Fat2_30min,9,control,2,52,1500.0,25.0,5.423
53,Fat2_30min,9,control,2,53,1530.0,25.5,6.353
54,Fat2_30min,9,control,2,54,1560.0,26.0,5.907
55,Fat2_30min,9,control,2,55,1590.0,26.5,6.109
56,Fat2_30min,9,control,2,56,1620.0,27.0,4.67
57,Fat2_30min,9,control,2,57,1650.0,27.5,5.249
58,Fat2_30min,9,control,2,58,1680.0,28.0,4.81
59,Fat2_30min,9,control,2,59,1710.0,28.5,4.095
60,Fat2_30min,9,control,2,60,1740.0,29.0,3.665
0,Fat2_30min,10,control,1,0,-60.0,-1.0,7.257
1,Fat2_30min,10,control,1,1,-30.0,-0.5,7.07
2,Fat2_30min,10,control,1,2,0.0,0.0,7.533
3,Fat2_30min,10,control,1,3,30.0,0.5,7.067
4,Fat2_30min,10,control,1,4,60.0,1.0,7.861
5,Fat2_30min,10,control,1,5,90.0,1.5,7.948
6,Fat2_30min,10,control,1,6,120.0,2.0,7.385
7,Fat2_30min,10,control,1,7,150.0,2.5,8.293
8,Fat2_30min,10,control,1,8,180.0,3.0,8.396
9,Fat2_30min,10,control,1,9,210.0,3.5,8.043
10,Fat2_30min,10,control,1,10,240.0,4.0,7.604
11,Fat2_30min,10,control,1,11,270.0,4.5,7.352
12,Fat2_30min,10,control,1,12,300.0,5.0,6.972
13,Fat2_30min,10,control,1,13,330.0,5.5,7.091
14,Fat2_30min,10,control,1,14,360.0,6.0,6.817
15,Fat2_30min,10,control,1,15,390.0,6.5,5.957
16,Fat2_30min,10,control,1,16,420.0,7.0,6.517
17,Fat2_30min,10,control,1,17,450.0,7.5,6.878
18,Fat2_30min,10,control,1,18,480.0,8.0,6.791
19,Fat2_30min,10,control,1,19,510.0,8.5,5.763
20,Fat2_30min,10,control,1,20,540.0,9.0,6.635
21,Fat2_30min,10,control,1,21,570.0,9.5,6.028
22,Fat2_30min,10,control,1,22,600.0,10.0,5.539
23,Fat2_30min,10,control,1,23,630.0,10.5,4.952
24,Fat2_30min,10,control,1,24,660.0,11.0,4.789
25,Fat2_30min,10,control,1,25,690.0,11.5,5.676
26,Fat2_30min,10,control,1,26,720.0,12.0,5.685
27,Fat2_30min,10,control,1,27,750.0,12.5,5.772
28,Fat2_30min,10,control,1,28,780.0,13.0,5.17
29,Fat2_30min,10,control,1,29,810.0,13.5,4.811
30,Fat2_30min,10,control,1,30,840.0,14.0,5.23
31,Fat2_30min,10,control,1,31,870.0,14.5,5.322
32,Fat2_30min,10,control,1,32,900.0,15.0,5.124
33,Fat2_30min,10,control,1,33,930.0,15.5,5.211
34,Fat2_30min,10,control,1,34,960.0,16.0,5.437
35,Fat2_30min,10,control,1,35,990.0,16.5,4.448
36,Fat2_30min,10,control,1,36,1020.0,17.0,5.302
37,Fat2_30min,10,control,1,37,1050.0,17.5,5.43
38,Fat2_30min,10,control,1,38,1080.0,18.0,5.796
39,Fat2_30min,10,control,1,39,1110.0,18.5,5.154
40,Fat2_30min,10,control,1,40,1140.0,19.0,4.987
41,Fat2_30min,10,control,1,41,1170.0,19.5,4.861
42,Fat2_30min,10,control,1,42,1200.0,20.0,4.022
43,Fat2_30min,10,control,1,43,1230.0,20.5,4.9
44,Fat2_30min,10,control,1,44,1260.0,21.0,5.511
45,Fat2_30min,10,control,1,45,1290.0,21.5,4.702
46,Fat2_30min,10,control,1,46,1320.0,22.0,3.867
47,Fat2_30min,10,control,1,47,1350.0,22.5,4.072
48,Fat2_30min,10,control,1,48,1380.0,23.0,4.87
49,Fat2_30min,10,control,1,49,1410.0,23.5,5.435
50,Fat2_30min,10,control,1,50,1440.0,24.0,4.685
51,Fat2_30min,10,control,1,51,1470.0,24.5,4.117
52,Fat2_30min,10,control,1,52,1500.0,25.0,4.724
53,Fat2_30min,10,control,1,53,1530.0,25.5,4.493
54,Fat2_30min,10,control,1,54,1560.0,26.0,4.741
